=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 133 canonicals"
Entities:
E1. phymateus.online
E2. barbatus.online
E3. coagula.online
E4. dipteran.online
E5. graphiuma.online
E6. winscp.net
E7. melitaes.online
E8. dyndns.com
E9. cs1.wpc-v0cdn.org
E10. sardanal.online
E11. xbeta.online
E12. melitaeas.online
E13. ukr.net
E14. smm2021.net
E15. ipv6-wpnc.net
E16. ns.ns2-dns.com
E17. alt-2cdn.net
E18. sm.ukrtel.net [aka zp.ukrtel.net]
E19. raidforums.com
E20. photobucket.com
E21. scorpiones.online
E22. rmssrv4.ru
E23. rmssrv3.ru
E24. acteran.ru [aka tortunas.ru]
E25. apoxipodes.ru
E26. omyce.ru
E27. ns.ns3-dns.com
E28. candidar.ru
E29. ryomy.ru
E30. zuh3vcyskd4gipkm.onion
E31. tridiuma.ru
E32. chinagrill.co
E33. answers.microsoft.com
E34. portal.msrc.microsoft.com
E35. social.technet.microsoft.com
E36. dishsouq.com
E37. airmauritiusticket.com
E38. www.michiganmastereltiempo.com
E39. ansaigon.com
E40. badpdf.com
E41. proxylogon.com
E42. fex.net
E43. www.dstruct.net
E44. pastebin.com
E45. nowpropitup.com
E46. ns2-dns.com
E47. ns3-dns.com
E48. biengrandir37.com
E49. enterwords.ru
E50. rmssrv2.ru
E51. eumr.site
E52. email.cz
E53. mulleti.ru
E54. pbank.co.ua
E55. gov-ua.info
E56. gov.ua
E57. bank.gov.ua
E58. antination.kherson.ua
E59. me.gov.ua
E60. cert.gov.ua [aka ticket.cyberpolice.gov.ua]
E61. dsszzi.gov.ua
E62. president.gov.ua.administration.vakansiyi.administration.president.gov-ua.info
E63. cuckoo.cert.ee
E64. optica-rd.myftp.biz
E65. thestoreroomnsw.com.au
E66. edisk.ukr.net
E67. microsoft.com [aka docs.microsoft.com]
E68. toknowall.com
E69. ereservices.com
E70. myelectrive.com
E71. app.any.run
E72. emterox.ru
E73. widget.forum-pokemon.com
E74. circulas.ru
E75. motocheck.in
E76. erwini.ru
E77. fernandoherrera.me
E78. wpc-v0cdn.org
E79. gmail.com
E80. vuonorganic.com
E81. www.hybrid-analysis.com
E82. www.msftncsi.com
E83. nais-gov.org
E84. cve.mitre.org
E85. gordon6.hopto.org
E86. mail.nais-gov.org
E87. 1833.site
E88. 8003659902.site
E89. product-reviews.website
E90. site-1.work
E91. 1000020.xyz
E92. i.ua
E93. 185.193.38.78
E94. webknives.com
E95. giraffe-tour.ru
E96. nx0.ru
E97. cdn.discordapp.com
E98. mx-out-14.default-host.net
E99. parodadoca.ru
E100. nais-gov.com
E101. thaibbqculver.com
E102. ftp.thefoodplace.net
E103. analyze.intezer.com
E104. arcor.de
E105. evil.server.com
Mentions:
M1. "xbeta.online" (Domain) — options: E1, E2, E3, E4
M2. "barbatus.online" (Domain) — options: E1, E3, E10, E7
M3. "fex.net" (Domain) — options: E6, E8, E13, E14
M4. "phymateus.online" (Domain) — options: E3, E2, E8, E12
M5. "nx0.ru" (Domain) — options: E22, E23, E24, E16
M6. "graphiuma.online" (Domain) — options: E1, E3, E11, E2
M7. "melitaes.online" (Domain) — options: E1, E3, E12, E2
M8. "dipteran.online" (Domain) — options: E1, E3, E11, E2
M9. "scorpiones.online" (Domain) — options: E1, E3, E7, E2
M10. "melitaeas.online" (Domain) — options: E1, E3, E7, E2
M11. "coagula.online" (Domain) — options: E1, E5, E11, E2
M12. "microsoft.com" (Domain) — options: E6, E33, E34, E27
M13. "pastebin.com" (Domain) — options: E20, E37, E38, E6
M14. "winscp.net" (Domain) — options: E15, E42, E13, E8
M15. "sardanal.online" (Domain) — options: E1, E2, E11, E3
M16. "proxylogon.com" (Domain) — options: E1, E37, E39, E8
M17. "dyndns.com" (Domain) — options: E16, E46, E37, E47
M18. "emterox.ru" (Domain) — options: E22, E23, E49, E24
M19. "erwini.ru" (Domain) — options: E22, E50, E24, E53
M20. "i.ua" (Domain) — options: E54, E55, E56, E57
M21. "aviatorssm.bit" (Domain) — options: E63, E58, E64, E9
M22. "sm.ukrtel.net" (Domain) — options: E14, E13, E42, E8
M23. "photobucket.com" (Domain) — options: E19, E37, E8, E39
M24. "webknives.com" (Domain) — options: E8, E69, E37, E6
M25. "ryomy.ru" (Domain) — options: E22, E23, E24, E26
M26. "acteran.ru" (Domain) — options: E22, E50, E72, E4
M27. "ukr.net" (Domain) — options: E55, E66, E54, E42
M28. "raidforums.com" (Domain) — options: E8, E37, E73, E39
M29. "chernilis.win" (Domain) — options: E6, E74, E75, E63
M30. "ipv6-wpnc.net" (Domain) — options: E6, E42, E13, E78
M31. "ghaniyu.com" (Domain) — options: E32, E8, E79, E80
M32. "www.dstruct.net" (Domain) — options: E8, E6, E13, E38
M33. "wpc-v0cdn.org" (Domain) — options: E9, E30, E17, E83
M34. "eumr.site" (Domain) — options: E22, E87, E50, E88
M35. "iol.pt" (Domain) — options: E63, E56, E91, E1
M36. "ns2-dns.com" (Domain) — options: E16, E47, E27, E8
M37. "apoxipodes.ru" (Domain) — options: E1, E95, E24, E74
M38. "ns3-dns.com" (Domain) — options: E27, E46, E16, E8
M39. "omyce.ru" (Domain) — options: E1, E22, E24, E29
M40. "mulleti.ru" (Domain) — options: E22, E23, E24, E76
M41. "arcor.de" (Domain) — options: E63, E21, E23, E17
M42. "tridiuma.ru" (Domain) — options: E23, E1, E24, E5
M43. "enterwords.ru" (Domain) — options: E22, E95, E72, E24
M44. "cve.mitre.org" (Domain) — options: E63, E9, E83, E85
M45. "circulas.ru" (Domain) — options: E95, E22, E24, E23
M46. "cdn.discordapp.com" (Domain) — options: E8, E37, E71, E78
M47. "antination.kherson.ua" (Domain) — options: E54, E56, E62, E55
M48. "ansaigon.com" (Domain) — options: E8, E100, E41, E37
M49. "evil.server.com" (Domain) — options: E8, E69, E101, E37
M50. "cuckoo.cert.ee" (Domain) — options: E9, E104, E60, E8
M51. "analyze.intezer.com" (Domain) — options: E81, E105, E37, E46

=== RESPONSE (13.5s, in 4216 / out 1125 tok, STOP) ===
{"v":[{"m":"M1","id":"NEW","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":null,"p":null,"r":null},{"m":"M3","id":"NEW","g":null,"p":null,"r":null},{"m":"M4","id":"NEW","g":null,"p":null,"r":null},{"m":"M5","id":"NEW","g":null,"p":null,"r":null},{"m":"M6","id":"NEW","g":null,"p":null,"r":null},{"m":"M7","id":"NEW","g":null,"p":null,"r":null},{"m":"M8","id":"NEW","g":null,"p":null,"r":null},{"m":"M9","id":"NEW","g":null,"p":null,"r":null},{"m":"M10","id":"NEW","g":null,"p":null,"r":null},{"m":"M11","id":"NEW","g":null,"p":null,"r":null},{"m":"M12","id":"NEW","g":null,"p":"E33","r":"b"},{"m":"M13","id":"NEW","g":null,"p":null,"r":null},{"m":"M14","id":"NEW","g":null,"p":null,"r":null},{"m":"M15","id":"NEW","g":null,"p":null,"r":null},{"m":"M16","id":"NEW","g":null,"p":null,"r":null},{"m":"M17","id":"NEW","g":null,"p":null,"r":null},{"m":"M18","id":"NEW","g":null,"p":null,"r":null},{"m":"M19","id":"NEW","g":null,"p":null,"r":null},{"m":"M20","id":"NEW","g":null,"p":null,"r":null},{"m":"M21","id":"NEW","g":null,"p":null,"r":null},{"m":"M22","id":"NEW","g":null,"p":null,"r":null},{"m":"M23","id":"NEW","g":null,"p":null,"r":null},{"m":"M24","id":"NEW","g":null,"p":null,"r":null},{"m":"M25","id":"NEW","g":null,"p":null,"r":null},{"m":"M26","id":"NEW","g":null,"p":null,"r":null},{"m":"M27","id":"NEW","g":null,"p":"E66","r":"b"},{"m":"M28","id":"NEW","g":null,"p":null,"r":null},{"m":"M29","id":"NEW","g":null,"p":null,"r":null},{"m":"M30","id":"NEW","g":null,"p":null,"r":null},{"m":"M31","id":"NEW","g":null,"p":null,"r":null},{"m":"M32","id":"NEW","g":null,"p":null,"r":null},{"m":"M33","id":"NEW","g":null,"p":"E9","r":"b"},{"m":"M34","id":"NEW","g":null,"p":null,"r":null},{"m":"M35","id":"NEW","g":null,"p":null,"r":null},{"m":"M36","id":"NEW","g":null,"p":"E16","r":"b"},{"m":"M37","id":"NEW","g":null,"p":null,"r":null},{"m":"M38","id":"NEW","g":null,"p":"E27","r":"b"},{"m":"M39","id":"NEW","g":null,"p":null,"r":null},{"m":"M40","id":"NEW","g":null,"p":null,"r":null},{"m":"M41","id":"NEW","g":null,"p":null,"r":null},{"m":"M42","id":"NEW","g":null,"p":null,"r":null},{"m":"M43","id":"NEW","g":null,"p":null,"r":null},{"m":"M44","id":"NEW","g":null,"p":null,"r":null},{"m":"M45","id":"NEW","g":null,"p":null,"r":null},{"m":"M46","id":"NEW","g":null,"p":null,"r":null},{"m":"M47","id":"NEW","g":null,"p":null,"r":null},{"m":"M48","id":"NEW","g":null,"p":null,"r":null},{"m":"M49","id":"NEW","g":null,"p":null,"r":null},{"m":"M50","id":"NEW","g":null,"p":null,"r":null},{"m":"M51","id":"NEW","g":null,"p":null,"r":null}]}
