=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 525 canonicals"
Entities:
E1. gofile.io
E2. me.gov.ua
E3. servegame.com
E4. t.me
E5. metanat.ru
E6. drive.google.com
E7. email.cz
E8. flayga.ru
E9. fex.net
E10. t.co
E11. fernandoherrera.me
E12. nirsoft.me
E13. store3.gofile.io
E14. m-vz.webhop.me [aka webhop.me]
E15. t-online.de
E16. store1.gofile.io
E17. myddns.me
E18. telegram.org.security.ohsxy.com
E19. eo9p1d2bfmioiot.m.pipedream.net
E20. autodoka.com.ua
E21. social.technet.microsoft.com
E22. eoiw8lhjwuc3sh2.m.pipedream.net
E23. mail-box.site
E24. eoy7zvsvn6xfcmy.m.pipedream.net
E25. pastebin.com
E26. nikotod.ru
E27. advanced-ip-scanners.com
E28. advanced-ip-scaner.com
E29. vuxuancuong.com
E30. advanced-ip-scanner.website
E31. advanced-ip-scanner.click
E32. advanced-ip-scanner.site
E33. ip-api.com
E34. upportteam.lingrevelat.com
E35. surname192.temp.swtest.ru
E36. advanced-ip-scaner.com.vuxuancuong.com
E37. programasparapc.net
E38. sendmail.website
E39. ddnsking.com
E40. product-reviews.website
E41. anniversarygiftsforcouples.com
E42. anidoz.com
E43. 3utilities.com
E44. shormanz.com
E45. icanhazip.com
E46. agrikoz.com
E47. 4qzm.com
E48. azimurs.com
E49. a0695487.xsph.ru
E50. vuonorganic.com
E51. a0698649.xsph.ru
E52. agreminj.com
E53. store8.gofile.io
E54. notfiled.com
E55. frge.io
E56. aspx.io
E57. peer-gos.top
E58. stormpredictor.host
E59. nod-update.it
E60. varanasiclick.ru
E61. military-ukraine.online [aka military-ukraine.site]
E62. eumr.site
E63. www.facebook.com
E64. www.dstruct.net
E65. www.michiganmastereltiempo.com
E66. www.symantec.com
E67. www.msftncsi.com
E68. docs.microsoft.com
E69. www.portcheckers.com
E70. axikok.com
E71. borizhog.com
E72. chinagrill.co
E73. ansaigon.com
E74. akaluij.com
E75. winuvinnosluk.club
E76. rresteraftin.com
E77. softloadup.com
E78. fluoxi.com
E79. next24.gg-pay.me
E80. arentuk.com
E81. westafrance.com
E82. sinergil.com
E83. blinkij.com
E84. apokil.com
E85. blopik.com
E86. shikjil.com
E87. noip.com
E88. badpdf.com
E89. survefuz.com
E90. dezword.com
E91. oon24opros.yolasite.com
E92. vinergil.com
E93. inter-webservices.com
E94. ginaengg.com
E95. gmail.com
E96. nowpropitup.com
E97. microsoft.com
E98. academiadutygroup.com.br
E99. helpzzfound.site
E100. serveftp.com
E101. aff-opros.top
E102. serveirc.com
E103. great-surveys.top
E104. oceriesfornot.top
E105. servemp3.com
E106. verofes.com
E107. zambeziz.com
E108. britxec.com
E109. xcqef.ru
E110. big-uah.top
E111. onedrive.live.com
E112. rivertimad.com
E113. myelectrive.com
E114. gangbang6.monster
E115. bounceme.net
E116. reteredelete.top
E117. brunoboys.net
E118. edisk.ukr.net
E119. dcshost.net
E120. ukr.net
E121. ddns.net
E122. myftp.org
E123. dyndns.com
E124. myftp.biz
E125. d-upl.ddns.net
E126. freedynamicdns.net [aka freedynamicdns.org]
E127. www.hybrid-analysis.com
E128. www.dropbox.com
E129. analyze.intezer.com
E130. app.any.run
E131. domtern.com
E132. lopasts.ru
E133. cryptsen7fo43rr6.onion [aka cryptsen7fo43rr6.onion.cab, cryptsen7fo43rr6.onion.to]
E134. lightnogu5owjjllyo4tj2sfos6fchnmcidlgo6c7e6fz2hgryhfhoyd.onion
E135. arhiv.ua-cip.org
E136. scorpiones.online
E137. successilin.top
E138. cdn.jsdelivr.net
E139. up-dot.myftp.org
E140. up-lnk.myftp.org
E141. hopto.org
E142. ua-cip.org
E143. optica-rd.myftp.biz
E144. zapto.org
E145. cdn.discordapp.com
E146. alt-2cdn.net
E147. whoer.net
E148. pay.uacompensation.xyz
E149. accept-pay.top
E150. privat24.ua-wallet.pw
E151. uadop.webflow.io
E152. mono.gg-pay.me
E153. mitraseo.hol.es
E154. igshop.net
E155. uacompensation.xyz
E156. off.ukr-compens.xyz
E157. pay.ukr-compens.xyz
E158. compensation-ukr.com
E159. compensations-ukrain.bar
E160. uatax-compens.xyz
E161. compensationukr.com
