=== REQUEST (gemini gemini-3.7-flash) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 332 canonicals"
Entities:
E1. cert.gov.ua
E2. gov.ua
E3. bank.gov.ua
E4. dis.gov.ua
E5. dsszzi.gov.ua
E6. gov-ua.info
E7. me.gov.ua
E8. ncscc.gov.ua
E9. ua30.gov.ua
E10. misp.cert.gov.ua
E11. co-uah.top
E12. president.gov.ua.administration.vakansiyi.administration.president.gov-ua.info
E13. antination.kherson.ua
E14. military-ukraine.site
E15. melitaeas.online
E16. dipteran.online
E17. melitaes.online
E18. barbatus.online
E19. coagula.online
E20. graphiuma.online
E21. sardanal.online
E22. phymateus.online
E23. military-ukraine.online
E24. 1833.site
E25. 8003659902.site
E26. eumr.site
E27. naffalno.site
E28. bilitora.ru
E29. edisk.ukr.net
E30. portal.nazk.gov.ua
E31. pbank.co.ua
E32. tortunas.ru
E33. portal.msrc.microsoft.com
E34. karunadana.org
E35. circulas.ru
E36. hopto.org
E37. portal.nazk.org.ua
E38. chinagrill.co
E39. i.ua
E40. acteran.ru
E41. ansaigon.com
E42. aviatorssm.bit
E43. mitraseo.hol.es
E44. nitikora.ru
E45. admukr.top
E46. an-gos.top
E47. admus.top
E48. alf-gos.top
E49. big-uah.top
E50. aff-opros.top
E51. afi-opros.top
E52. amo-opros.top
E53. fex.net
E54. sm.ukrtel.net
E55. zp.ukrtel.net
E56. bounceme.net
E57. brunoboys.net
E58. ddns.net
E59. freedynamicdns.net
E60. programasparapc.net
E61. sytes.net
E62. ukr.net
E63. smm2021.net
E64. agreminj.com
E65. baidencult.com
E66. apeduze.com
E67. axikok.com
E68. servehttp.com
E69. 3utilities.com
E70. airmauritiusticket.com
E71. akaluij.com
E72. anidoz.com
E73. rmssrv2.ru
E74. rmssrv3.ru
E75. apoxipodes.ru
E76. billyhot.ru
E77. candidar.ru
E78. dodortar.ru
E79. nais-gov.org
E80. fan-guy.com
E81. mail.nais-gov.org
E82. nais-gov.com
E83. zapto.org
E84. telsec.org
E85. myftp.org
E86. economiquity.org
E87. freedynamicdns.org
E88. gordon6.hopto.org
E89. cuts-international.org
E90. www.michiganmastereltiempo.com
E91. www.symantec.com
E92. www.virustotal.com [aka virustotal.com]
E93. www.hybrid-analysis.com
E94. kmtacn.com
E95. myvnc.com
E96. ns.ns2-dns.com
E97. ns.ns3-dns.com
E98. www.dstruct.net
E99. arcor.de
E100. cmtheodor.be
E101. ludepa.ec
E102. central-gos.top
E103. center-gos.top
E104. alfa-gos.top
E105. bow-gos.top
E106. badge-gos.top
E107. brand-gos.top
E108. cels-opros.top
E109. iforma.es
E110. m-vz.webhop.me
E111. microsoft.com
E112. potrakit.ru
E113. emterox.ru
E114. rmssrv4.ru
E115. cerv-gos.top
E116. jokotras.ru
E117. tiloraso.ru
E118. chubanomania.icu
E119. districoperav.icu
E120. varanasiclick.ru
E121. easternexecutiveclub.com
E122. chernilis.win
E123. email.cz
E124. erwini.ru
E125. co-opros.top
E126. an-ukr.top
E127. coinerpay.top
E128. accept-pay.top
E129. up-dot.myftp.org
E130. up-lnk.myftp.org
E131. successilin.top
E132. scorpiones.online
E133. lesrochersblancs.com
E134. ereservices.com
E135. ceronamtinclube.icu
E136. fernandoherrera.me
E137. myddns.me
E138. nirsoft.me
E139. winscp.net
E140. serveblog.net
E141. servegame.com
E142. servequake.com
E143. integramultimedia.com.mx
E144. cdn.jsdelivr.net
E145. kesp.cl
E146. servemp3.com
E147. servehalflife.com
E148. billiopa.com
E149. milotrad.ru
E150. ns2-dns.com
E151. ns3-dns.com
E152. ddnsking.com
E153. drimzis.com
E154. www.msftncsi.com
E155. xbeta.online
E156. enterwords.ru
E157. ipv6-wpnc.net
E158. d-upl.ddns.net
E159. redirectme.net
E160. serveminecraft.net
E161. github.com
E162. anniversarygiftsforcouples.com
E163. ln-upl.ddns.net
E164. single-office.ddns.net
E165. viewdns.net
E166. dyndns.com
E167. gobits3.com
E168. gopoppers.com
E169. granitecsinks.ca
E170. aspe.ro
E171. mulleti.ru
E172. blopik.com
E173. fluoxi.com
E174. onthewifi.com
E175. omyce.ru
E176. blinkij.com
E177. cve.mitre.org
E178. webhop.me
E179. gotdns.ch
E180. azimurs.com
E181. site-1.work
E182. cs1.wpc-v0cdn.org
E183. alt-2cdn.net
E184. kopratiso.ru
E185. panelunregistertle-348.frge.io
E186. britxec.com
E187. trueadm.top
E188. verofes.com
E189. topadm.top
E190. admru.top
E191. arelyevennot.top
E192. fikasterwer.top
E193. jevejosader.top
E194. a0322810.xsph.ru
E195. a0656203.xsph.ru
E196. enlamentedeunasesor.com
E197. arentuk.com
E198. evil.server.com
E199. pastebin.com
E200. servebeer.com
E201. 1000020.xyz
E202. myftp.biz
E203. dogiraftig.com
E204. servepics.com
E205. serveftp.com
E206. bul-opros.top
E207. noip.com
E208. moskeet.com
E209. posish.club
E210. ohsxy.com
E211. nejsemlama.cz
E212. prefer.jokotras.ru
E213. rbadm.top
E214. dishsouq.com
E215. tinyurl.com
E216. dod-upload.dodortar.ru
E217. lnk-upload.dodortar.ru
Mentions:
M1. "misp.cert.gov.ua" (Domain) — options: E1, E2, E3, E4
M2. "dis.gov.ua" (Domain) — options: E2, E7, E5, E8
M3. "ncscc.gov.ua" (Domain) — options: E2, E1, E4, E3
M4. "cisa.gov" (Domain) — options: E4, E2, E1, E8
M5. "gov.ua" (Domain) — options: E3, E1, E4, E5
M6. "gov-ua.info" (Domain) — options: E2, E3, E1, E4
M7. "i.ua" (Domain) — options: E2, E13, E3, E1
M8. "military-ukraine.online" (Domain) — options: E14, E15, E16, E17
M9. "military-ukraine.site" (Domain) — options: E23, E24, E25, E26
M10. "portal.nazk.org.ua" (Domain) — options: E30, E31, E32, E33
M11. "pbank.co.ua" (Domain) — options: E3, E30, E9, E37
M12. "antination.kherson.ua" (Domain) — options: E2, E39, E40, E41
M13. "an-ukr.top" (Domain) — options: E45, E46, E47, E11
M14. "ukr.net" (Domain) — options: E29, E53, E54, E55
M15. "sm.ukrtel.net" (Domain) — options: E55, E61, E62, E29
M16. "arentuk.com" (Domain) — options: E64, E65, E66, E67
M17. "rmssrv4.ru" (Domain) — options: E73, E74, E40, E75
M18. "nais-gov.com" (Domain) — options: E79, E41, E80, E81
M19. "nais-gov.org" (Domain) — options: E81, E82, E4, E83
M20. "zapto.org" (Domain) — options: E36, E85, E86, E87
M21. "www.msftncsi.com" (Domain) — options: E90, E91, E92, E93
M22. "cuckoo.cert.ee" (Domain) — options: E99, E100, E62, E1
M23. "cerv-gos.top" (Domain) — options: E102, E103, E48, E104
M24. "mitraseo.hol.es" (Domain) — options: E109, E10, E13, E100
M25. "zp.ukrtel.net" (Domain) — options: E54, E62, E61, E56
M26. "kopratiso.ru" (Domain) — options: E112, E40, E75, E28
M27. "rmssrv3.ru" (Domain) — options: E73, E114, E40, E75
M28. "central-gos.top" (Domain) — options: E103, E115, E48, E104
M29. "rmssrv2.ru" (Domain) — options: E74, E114, E40, E75
M30. "milotrad.ru" (Domain) — options: E28, E116, E117, E40
M31. "ceronamtinclube.icu" (Domain) — options: E118, E119, E120, E38
M32. "co-uah.top" (Domain) — options: E49, E125, E126, E105
M33. "cve.mitre.org" (Domain) — options: E86, E87, E36, E34
M34. "chernilis.win" (Domain) — options: E131, E115, E35, E124
M35. "webhop.me" (Domain) — options: E110, E136, E137, E138
M36. "nejsemlama.cz" (Domain) — options: E123, E141, E142, E143
M37. "districoperav.icu" (Domain) — options: E135, E118, E44, E28
M38. "dyndns.com" (Domain) — options: E150, E151, E95, E152
M39. "www.dstruct.net" (Domain) — options: E139, E154, E56, E57
M40. "dipteran.online" (Domain) — options: E155, E15, E19, E21
M41. "nx0.ru" (Domain) — options: E40, E75, E28, E76
M42. "viewdns.net" (Domain) — options: E58, E157, E56, E57
M43. "freedynamicdns.net" (Domain) — options: E87, E56, E57, E58
M44. "dishsouq.com" (Domain) — options: E161, E111, E69, E64
M45. "ddns.net" (Domain) — options: E158, E163, E164, E165
M46. "gotdns.ch" (Domain) — options: E166, E167, E150, E151
M47. "olei.ro" (Domain) — options: E170, E171, E172, E173
M48. "fex.net" (Domain) — options: E62, E61, E56, E57
M49. "telsec.org" (Domain) — options: E86, E87, E36, E34
M50. "erwini.ru" (Domain) — options: E40, E75, E28, E76
M51. "myddns.me" (Domain) — options: E58, E166, E136, E138
M52. "ns2-dns.com" (Domain) — options: E151, E96, E97, E166
M53. "naffalno.site" (Domain) — options: E24, E25, E26, E14
M54. "wpc-v0cdn.org" (Domain) — options: E182, E86, E87, E36
M55. "varanasiclick.ru" (Domain) — options: E40, E75, E28, E76
M56. "winscp.net" (Domain) — options: E58, E56, E57, E53
M57. "ns3-dns.com" (Domain) — options: E150, E97, E96, E166
M58. "potrakit.ru" (Domain) — options: E184, E40, E75, E28
M59. "acteran.ru" (Domain) — options: E113, E75, E28, E76
M60. "frge.io" (Domain) — options: E185, E170, E141, E48
M61. "rbadm.top" (Domain) — options: E187, E189, E190, E47
M62. "emterox.ru" (Domain) — options: E156, E40, E75, E28
M63. "hopto.org" (Domain) — options: E88, E83, E85, E86
M64. "xsph.ru" (Domain) — options: E194, E195, E170, E40
M65. "analyze.intezer.com" (Domain) — options: E196, E64, E71, E72
M66. "domthr.xyz" (Domain) — options: E201, E78, E45, E123
M67. "serveirc.com" (Domain) — options: E204, E205, E146, E200
M68. "ryomy.ru" (Domain) — options: E40, E75, E28, E76
M69. "eumr.site" (Domain) — options: E24, E25, E27, E62
M70. "kesp.cl" (Domain) — options: E207, E208, E209, E210
M71. "tridiuma.ru" (Domain) — options: E40, E75, E28, E76
M72. "jokotras.ru" (Domain) — options: E212, E149, E78, E117
M73. "admru.top" (Domain) — options: E47, E45, E213, E46
M74. "nitikora.ru" (Domain) — options: E28, E117, E40, E75
M75. "github.com" (Domain) — options: E214, E186, E167, E215
M76. "tiloraso.ru" (Domain) — options: E149, E28, E116, E44
M77. "omyce.ru" (Domain) — options: E40, E75, E28, E76
M78. "dodortar.ru" (Domain) — options: E216, E217, E116, E40
M79. "sytes.net" (Domain) — options: E58, E53, E54, E56
M80. "apoxipodes.ru" (Domain) — options: E40, E28, E76, E77
M81. "ansaigon.com" (Domain) — options: E72, E67, E82, E69

=== RESPONSE (10.4s, in 6579 / out 1810 tok, STOP) ===
