=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide one thing: which entity it is. Hierarchy between entities is decided elsewhere — never answer it here.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for. A mention may carry a `ctx:` reference naming the evidence window(s) (`S1. …`) that contain it.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference.

Output one raw JSON object per line (JSONL), no markdown fences, no commentary, no wrapping array, one line per mention, in order, keys exactly `m`, `id`, `g`:
{"m":"M1","id":"E3","g":null}
{"m":"M2","id":"NEW","g":"a 2010 release of the suite"}

--- text ---
Source: "Цільові кібератаки UAC-0180 у відношенні оборонних підприємств з використанням GLUEEGG / DROPCLUE / ATERA (CERT-UA#10375)" — evidence: S1. "ням.</p><p>У випадку переходу за посиланням на ЕОМ жертви буде завантажено файл "adobe_acrobat_fonts_pack.exe", що класифіковано як шкідливу програму GLUEEGG, розроблену з використанням мови програмування Go. Основним призначенням GLUEEGG є дешифрування (XOR зі 128-байтним ключем) та запуск завантажувача DROPCLUE, розробленого з викорисанням мови програмування Lua.</p><p>Останній забезпечить завантаження та відкриття на ЕОМ документу-приманки "UA-2024-07-04-01" S2. "019-a-open.pdf", а також EXE-файлу "font-pack-pdf-windows-64-bit", що забезпечить запуск BAT-файлу, який, у свою чергу, за допомогою штатної утиліти "curl.exe" здійснить завантаження і встановлення MSI-файлу легітимної програми для віддаленого управління ЕОМ ATERA.</p><p>Зауважимо, що угрупування UAC-0180, незважаючи на широку географію атак, не полишає спроб отримання несанкціонованого доступу до ЕОМ співробітників оборонних підприємств та Сил оборони України використовуючи, при цьому, оновлюваний арсенал шкідливих програм, розроблених з використанням різних мов програмування, включаючи: C (ACROBAIT), Rust (ROSEBLOOM, ROSETHORN), Go (GLUEEGG), Lua (DROPCLUE), а також, на етапі первинного ураження, але не виключно, PDF-документи з посиланнями (доволі часто - з навмисно спотво" S3. "[.]com (легітимний ресурс; звернути увагу якщо продукти ATERA не використовуються санкціоновано) </pre><pre class="hidden" spellcheck="false">https://prozorro-ua.net/tender/ua-2024-06-25-006884-a/print/limited-reporting/adobe_acrobat_fonts_pack.exe h"
Entities:
E1. UAC-0218
E2. UAC-0050
E3. UAC-0185 (UNC4221)
E4. UAC-0002
E5. UAC-0200
E6. UAC-0102
E7. UAC-0006
E8. UAC-0198
E9. UAC-0125
E10. UAC-0133
E11. PEAKLIGHT
E12. ArmyPlus.exe
E13. ANONVNC
E14. WMIC
E15. GRISELDA
E16. AnyDesk
E17. MSHTA [aka mshta.exe]
E18. LONEPAGE
E19. AppLocker
E20. PowerShell
E21. rdp.exe
E22. Google Drive
E23. Кропива
E24. DarkTortilla
E25. CROOKBAG
E26. XENORAT
E27. METASPLOIT
E28. SECTOPRAT
E29. Армія+
E30. Cobalt Strike Beacon
E31. Browser.dll
E32. Roundcube
E33. Browser.ps1
E34. ROMServer.exe
E35. browser.hta
E36. ROMFUSClient.exe
E37. ResetEngine.dll
E38. HYDRA
E39. chrome_updater.dll
E40. Tor
E41. Telegram
E42. Python interpreter
E43. ТЕНЕТА
E44. DARKTRACKRAT
E45. curl
E46. ssh.exe
E47. USB.dll
E48. zapit.exe
E49. DROPCLUE
E50. ACROBAIT
E51. ROSEBLOOM
E52. ROSETHORN
E53. ATERA
E54. curl.exe
E55. GLUEEGG
E56. prozorro.online
E57. afi-ukraine.org
E58. cloud.god-le.net
E59. god-le.net
E60. documentreader.net
E61. agro-sk.com.ua
E62. mail-gov.net
E63. gbshost.net
E64. gurt.duna.ua
E65. s3-ua.cloud
E66. beget.com
E67. sign-cert.com
E68. live.outloolc.com
E69. odwebp.com [aka svc.odwebp.com]
E70. protectraid.com
E71. adobeprotectcheck.com
E72. s3-ned.cloud
E73. githubusercontent.com
E74. annualgieconferenceinmunich2024.com
E75. aws-online.cloud
E76. documents-reader.com
E77. ukrsets.com
E78. drive.redirecl.com
E79. enrollmentdm.com
E80. ualogaccs.com
E81. outloolc.com
E82. device.redirecl.com
E83. ukraero.space
E84. aplusdesktop.workers.dev [aka desktopaplus.workers.dev]
E85. mails.support
E86. trust-certificate.net
E87. aws-meetings.cloud
E88. ukainua.com
E89. s3-spacex.cloud
E90. mail-gov.com
E91. god-le.com
E92. account-viewer.com
E93. ivanti.account-viewer.com
E94. emtserviceca.info
E95. object-storage-service.com
E96. webappapiservice.life
E97. linedrv.com
E98. drv2ms.com
E99. devtools.bond
E100. olminx.com
E101. xeontime.com
E102. servicedesk.atera.com
E103. prozorro-ua.net
E104. Microsoft
E105. Strike Ready
E106. Amazon
E107. HostZealot
E108. Cloudflare
E109. pCloud
E110. VirusTotal
E111. GitHub
E112. НАТО
E113. Google [aka Google Cloud]
E114. Українські підприємства та організації
E115. Військовослужбовці України
E116. українські науково-дослідні установи
E117. оборонні відомства інших країн
E118. Ukrainian logistics companies
E119. Бухгалтери підприємств
E120. підприємств оборонно-промислового комплексу [aka Підприємства оборонно-промислового комплексу]
E121. Державні органи України
E122. підприємства основних галузей промисловості
E123. Ukrainian grain handling equipment manufacturers
Mentions:
M1. "UAC-0180" (HackerGroup) — options: E1, E2, E3, E4 — ctx: S2
M2. "GLUEEGG" (Software) — options: E11, E12, E13, E14 — ctx: S1
M3. "DROPCLUE" (Software) — options: E14, E21, E22, E11 — ctx: S1
M4. "ACROBAIT" (Software) — options: E11, E25, E14, E26 — ctx: S2
M5. "ROSEBLOOM" (Software) — options: E11, E31, E32, E14 — ctx: S2
M6. "ROSETHORN" (Software) — options: E11, E34, E37, E17 — ctx: S2
M7. "ATERA" (Software) — options: E17, E38, E39, E11 — ctx: S2,S2
M8. "curl.exe" (Software) — options: E45, E17, E12, E21 — ctx: S2
M9. "prozorro-ua.net" (Domain) — options: E56, E57, E58, E59 — ctx: S3
M10. "linedrv.com" (Domain) — options: E66, E67, E68, E69 — ctx: S5
M11. "drv2ms.com" (Domain) — options: E76, E77, E78, E69 — ctx: S5
M12. "devtools.bond" (Domain) — options: E73, E81, E82, E83 — ctx: S8
M13. "olminx.com" (Domain) — options: E66, E88, E89, E69 — ctx: S6
M14. "xeontime.com" (Domain) — options: E73, E92, E91, E69 — ctx: S7
M15. "servicedesk.atera.com" (Domain) — options: E86, E82, E94, E69 — ctx: S4
M16. "Atera" (Organization) — options: E104, E105, E106, E107 — ctx: S2,S2
M17. "українські оборонні підприємства" (Sector) — options: E114, E115, E116, E117

=== RESPONSE (47.8s, in 3201 / out 2419 tok, stop) ===
{"m":"UAC-0180","id":"NEW","g":"hacker group"}
{"m":"GLUEEGG","id":"NEW","g":"malicious program written in Go"}
{"m":"DROPCLUE","id":"NEW","g":"loader written in Lua"}
{"m":"ACROBAIT","id":"NEW","g":"malicious program written in C"}
{"m":"ROSEBLOOM","id":"NEW","g":"malicious program written in Rust"}
{"m":"ROSETHORN","id":"NEW","g":"malicious program written in Rust"}
{"m":"ATERA","id":"NEW","g":"legitimate remote administration program"}
{"m":"curl.exe","id":"E45","g":null}
{"m":"prozorro-ua.net","id":"NEW","g":"domain used for hosting malicious files"}
{"m":"linedrv.com","id":"NEW","g":"domain"}
{"m":"drv2ms.com","id":"NEW","g":"domain"}
{"m":"devtools.bond","id":"NEW","g":"domain"}
{"m":"olminx.com","id":"NEW","g":"domain"}
{"m":"xeontime.com","id":"NEW","g":"domain"}
{"m":"servicedesk.atera.com","id":"NEW","g":"domain"}
{"m":"Atera","id":"NEW","g":"developer of the Atera remote management software"}
{"m":"українські оборонні підприємства","id":"NEW","g":"Ukrainian defense enterprises"}
