=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 551 canonicals"
Entities:
E1. virustotal.com
E2. 3utilities.com
E3. britxec.com
E4. blinkij.com
E5. telsec.org
E6. 4qzm.com
E7. blopik.com
E8. fudupdate.com
E9. www.symantec.com
E10. agrikoz.com
E11. expeditionabroad.com
E12. arentuk.com
E13. softloadup.com
E14. hofsteder.ru
E15. agreminj.com
E16. bugiplaysec.com
E17. kopratiso.ru
E18. badpdf.com
E19. noip.com
E20. xsph.ru
E21. moskeet.com
E22. docs.microsoft.com
E23. qkcew.ru
E24. www.virustotal.com
E25. dnslookup.seowebchecker.com
E26. vinergil.com
E27. viewdns.net
E28. portal.msrc.microsoft.com
E29. viewdns.info
E30. benokij.com
E31. akaluij.com
E32. apokil.com
E33. blog.gocon.in
E34. fluoxi.com
E35. nowpropitup.com
E36. ereservices.com
E37. servebeer.com
E38. serveirc.com
E39. erinekenney.com
E40. serveftp.com
E41. dyndns.com
E42. economiquity.org
E43. myftp.org
E44. combinedresidency.org
E45. cuckoo.cert.ee
E46. ua-cip.org
E47. civh.ru
E48. europadonnaireland.org
E49. hopto.org
E50. advanced-ip-scanner.website
E51. advanced-ip-scanner.site
E52. advanced-ip-scaner.com
E53. advanced-ip-scanner.click
E54. advanced-ip-scaner.com.vuxuancuong.com
E55. ip-api.com
E56. gopoppers.com
E57. cdn.discordapp.com
E58. advanced-ip-scanners.com
E59. westafrance.com
E60. aluaadin.com
E61. rresteraftin.com
E62. domtern.com
E63. lopasts.ru
E64. zambeziz.com
E65. webhop.me
E66. verofes.com
E67. anniversarygiftsforcouples.com
E68. m-vz.webhop.me
E69. inter-webservices.com
E70. apeduze.com
E71. azimurs.com
E72. api.dev-com.sc
E73. onthewifi.com
E74. icanhazip.com
E75. military-ukraine.site
E76. eumr.site
E77. naffalno.site
E78. gofile.io
E79. hotmail.com
E80. store1.gofile.io
E81. plexbd.net
E82. tools.nexcess.net
E83. ukr.net
E84. bounceme.net
E85. ddns.net
E86. brunoboys.net
E87. sytes.net
E88. dcshost.net
E89. dishsouq.com
E90. easternexecutiveclub.com
E91. dev-com.sc
E92. ginaengg.com
E93. peer-gos.top
E94. myddns.me
E95. myelectrive.com
E96. borizhog.com
E97. drimzis.com
E98. sendmail.website
E99. product-reviews.website
E100. fex.net
E101. alt-2cdn.net
E102. ns2-dns.com
E103. ns.ns2-dns.com
E104. d-upl.ddns.net
E105. ns3-dns.com
E106. ns.ns3-dns.com
E107. fernandoherrera.me
E108. t.me
E109. igshop.net
E110. nirsoft.me
E111. servehttp.com
E112. servequake.com
E113. servegame.com
E114. servehalflife.com
E115. servepics.com
E116. dogiraftig.com
E117. xcqef.ru
E118. big-uah.top
E119. wi-opros.top
E120. online.ua
E121. www.dropbox.com
E122. www.facebook.com
E123. www.michiganmastereltiempo.com
E124. www.msftncsi.com
E125. ardeas.ru
E126. acteran.ru
E127. erwini.ru
E128. mitlubald.ru
E129. apoxipodes.ru
E130. hawksi.ru
E131. tortunas.ru
E132. cooperi.ru
E133. kurapat.ru
E134. baidencult.com
E135. widget.forum-pokemon.com
E136. dodortar.ru
E137. baidenfree.com
E138. cs1.wpc-v0cdn.org
E139. zuh3vcyskd4gipkm.onion
E140. ipv6-wpnc.net
E141. freedynamicdns.org
E142. info-cip.org
E143. serveminecraft.net
E144. detroito.ru
E145. arelyevennot.top
E146. arminext.com
E147. winuvinnosluk.club
E148. servecounterstrike.com
E149. shormanz.com
E150. aspx.io
E151. frge.io
E152. korrespondentnet.webflow.io
E153. 1833.site
E154. surname192.temp.swtest.ru
E155. onyangdol.site
E156. 8003659902.site
E157. mail-box.site
E158. helpzzfound.site
E159. a0322810.xsph.ru
E160. a0695487.xsph.ru
E161. nxkad.ru
E162. a0656203.xsph.ru
E163. a0667987.xsph.ru
E164. a0698262.xsph.ru
E165. bubenci.ru
E166. myftp.biz
E167. up-dot.myftp.org
E168. up-lnk.myftp.org
E169. optica-rd.myftp.biz
E170. zapto.org
E171. lnasfe.ru
E172. hilr.ru
E173. mega.nz
E174. myvnc.com
E175. kesp.cl
E176. telegram.org.security.ohsxy.com
E177. redirectme.net
E178. bilitora.ru
E179. billiopa.com
