=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 666 canonicals"
Entities:
E1. konkurs-vesna-24.ru
E2. agentsuperpupervinil.ru
E3. reg.ru
E4. konkurs-vesna24.ru
E5. ccbaminumpot.ru
E6. linedrv.com
E7. crmeds.com
E8. monopoliafromyou.ru
E9. hudojnik-dsm.eu
E10. github.com
E11. gbshost.org
E12. filebin.net
E13. settusfree.org.uk
E14. afi-ukraine.org
E15. s3-atlassian.cloud
E16. petition-president.org.ua
E17. drive.google.com
E18. githubusercontent.com
E19. worker-misty-mouse-6ac7.aky15825.workers.dev
E20. drive.redirecl.com
E21. www.google-drive.site
E22. google.drive-share.site
E23. documentreader.net
E24. google.share-drive.site
E25. documents-reader.com
E26. kew.8df.us
E27. get.god-le.com
E28. konkurs-vesna.info
E29. vesna-konkurs.life
E30. konkurs-deti-ua.eu
E31. konkurs-deti-uah.eu
E32. konkurs-vibir-ua.eu
E33. konkurs-chari-ua.eu
E34. ditina-konkurs-ua.eu
E35. rmssrv.ru
E36. school-hudojniku.eu
E37. picwalldoor.ru
E38. mpo-gov.cloud
E39. hudojnikua-sch.eu
E40. superops.com
E41. school-uahudojniku.eu
E42. superops.ai
E43. vibiru-hudojnika.eu
E44. vivianstyler.ru
E45. opros-sch-hudojniki.eu
E46. object-storage-service.com
E47. ukrsets.com
E48. crazykids.pics
E49. adobeprotectcheck.com
E50. cdnauthsoft.com
E51. drv2ms.com
E52. annualgieconferenceinmunich2024.com
E53. protectconnections.com
E54. hudojnik-dst.eu
E55. hudojnik.eu
E56. hudojnik-diti.eu
E57. hudojnik-school.eu
E58. hudojnik-ua.eu
E59. hudojnik-diti-ua.eu
E60. hudojnik-malunki-ua.eu
E61. hudojnik-malunki.eu
E62. hudojnik-malunki-uah.eu
E63. golos-mistechtva-ua.eu
E64. golos-mistechtva-uah.eu
E65. balerina.info
E66. balet-ua.info
E67. golosa-hudojniku-uah.eu
E68. familyvote.info
E69. golos-hudojniku-uah.eu
E70. progolosyi.info
E71. servicedesk.atera.com
E72. rafraystore.ru
E73. policie-gov.cloud
E74. vibirua-hudojnika.eu
E75. hudojniku-school.eu
E76. hudojniku-school-ua.eu
E77. sc-hudojniku.eu
E78. hudojniku.eu
E79. hudojnikuah-sch.eu
E80. golos-hudojniku.eu
E81. www.qsrgh.site
E82. milgov.site
E83. cancel-auth.site
E84. confirmphone.site
E85. kew.1qw.us
E86. qweasdzx.site
E87. geroiukr.site
E88. nk.1qw.us
E89. emtserviceca.info
E90. konkursi-ua.eu
E91. tvorchist-sch-hudojnika.eu
E92. tvorchist-sch-hudojniki.eu
E93. tvorchist-ua.eu
E94. tvorchist-sadochka.eu
E95. opros-schudojniki-uah.eu
E96. opros-schudojniki-ua.eu
E97. golos-uah-hudojniku.eu
E98. vibir-malunka-uah.eu
E99. uspp.derzhposluhy.com
E100. detipoertry.com
E101. defender-bot.site
E102. petition-ukraina.com
E103. petition-ukraine.com
E104. petition-president.com.ua
E105. petitian-ukraine.com
E106. petition-ukrainiane.com
E107. konkur-mrii-uah.eu
E108. konkursi-uah.eu
E109. deti-malunki-uah.eu
E110. malunki-deti-uah.eu
E111. konkursy-uah.eu
E112. golos-konkurs-uah.eu
E113. golos-ua-hudojniku.eu
E114. golosa-uahudojniku.eu
E115. vibir-uahudojniku.eu
E116. golosa-uahhudojniku.eu
E117. farbi-golos-uah.eu
E118. golos-malunki-uah.eu
E119. golos-hudojniku-ua.eu
E120. golos-ditin-uah.eu
E121. golosa-hudojniku-ua.eu
E122. tax-gov-ua.com
E123. gov-ua.cloud
E124. 01mirror.com.ua
E125. cert.gov.ua
E126. eu-southeast-1-aws.gov-ua.cloud
E127. malunki-uah-hudojnik.eu
E128. turnik-malunki-uah.eu
E129. malunki-hudojnik.eu
E130. malunki-uah.eu
E131. golosa-hudojnikuua.eu
E132. golos-konkurs-ua.eu
E133. golos-konkursu-uah.eu
E134. golos-konkursu-ua.eu
E135. konkurs-uah-vibir.eu
E136. konkur-golos-uah.eu
E137. golos-konkursu.eu
E138. malunki-konkurs-uah.eu
E139. konkur-golos-ua.eu
E140. invoice-traffic.com
E141. helpdesk.katolik.bydgoszcz.pl
E142. sync.invoice-traffic.com
