=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 140 canonicals"
Entities:
E1. melitaes.online
E2. barbatus.online
E3. coagula.online
E4. 1000020.xyz
E5. dipteran.online
E6. graphiuma.online
E7. s8.h.mchost.ru
E8. sardanal.online
E9. melitaeas.online
E10. xbeta.online
E11. scorpiones.online
E12. districoperav.icu
E13. mail.nais-gov.org
E14. phymateus.online
E15. 8003659902.space
E16. smm2021.net
E17. 1833.site
E18. 8003659902.site
E19. 185.193.38.78
E20. wpc-v0cdn.org
E21. 192.198.87.130
E22. alt-2cdn.net
E23. email.cz
E24. tridiuma.ru
E25. varanasiclick.ru
E26. docs.microsoft.com
E27. mx-out-14.default-host.net
E28. acteran.ru
E29. emterox.ru
E30. answers.microsoft.com
E31. surname192.temp.swtest.ru
E32. apoxipodes.ru
E33. omyce.ru
E34. ryomy.ru
E35. candidar.ru
E36. erwini.ru
E37. cs1.wpc-v0cdn.org
E38. eumr.site
E39. product-reviews.website
E40. enterwords.ru
E41. great-surveys.top
E42. app.any.run
E43. cryptsen7fo43rr6.onion.to
E44. cert.gov.ua
E45. ceronamtinclube.icu
E46. vuonorganic.com
E47. bank.gov.ua
E48. ticket.cyberpolice.gov.ua
E49. ghaniyu.com
E50. nx0.ru
E51. nais-gov.com
E52. airmauritiusticket.com
E53. ns2-dns.com
E54. ansaigon.com
E55. ns3-dns.com
E56. badpdf.com
E57. dyndns.com
E58. chubanomania.icu
E59. chinagrill.co
E60. widget.forum-pokemon.com
E61. ereservices.com
E62. myelectrive.com
E63. 67.199.248.10
E64. 67.199.248.11
E65. ns.ns2-dns.com
E66. portal.nazk.gov.ua
E67. lthhc-zm.com
E68. fex.net
E69. sm.ukrtel.net
E70. ukr.net
E71. winscp.net
E72. nais-gov.org
E73. cve.mitre.org
E74. ipv6-wpnc.net
E75. gordon6.hopto.org
E76. ftp.thefoodplace.net
E77. chernilis.win
E78. aviatorssm.bit
E79. www.virustotal.com [aka virustotal.com]
E80. www.michiganmastereltiempo.com
E81. analyze.intezer.com
E82. www.msftncsi.com
E83. www.symantec.com
E84. www.dstruct.net
E85. single-office.ddns.net
E86. pastebin.com
E87. dishsouq.com
E88. circulas.ru
E89. cryptsen7fo43rr6.onion.cab
E90. proxylogon.com
E91. accept-pay.top
E92. evil.server.com
E93. gangbang6.monster
E94. raidforums.com
E95. site-1.work
E96. microsoft.com
E97. portal.msrc.microsoft.com
E98. social.technet.microsoft.com
E99. photobucket.com
E100. gmail.com
E101. giraffe-tour.ru
E102. tortunas.ru
E103. cautionphenomenon.co.kr
E104. antination.kherson.ua
E105. motocheck.in
E106. fernandoherrera.me
E107. cryptsen7fo43rr6.onion
E108. gov.ua
E109. me.gov.ua
E110. biengrandir37.com
E111. i.ua
E112. gov-ua.info
E113. ua30.gov.ua
E114. rmssrv3.ru
E115. rmssrv4.ru
E116. www.hybrid-analysis.com
E117. rmssrv2.ru
Mentions:
M1. "xbeta.online" (Domain) — options: E1, E2, E3, E4
M2. "melitaes.online" (Domain) — options: E9, E2, E10, E11
M3. "1000020.xyz" (Domain) — options: E15, E16, E17, E18
M4. "melitaeas.online" (Domain) — options: E1, E2, E6, E3
M5. "graphiuma.online" (Domain) — options: E1, E3, E10, E2
M6. "s8.h.mchost.ru" (Domain) — options: E25, E26, E27, E28
M7. "sardanal.online" (Domain) — options: E1, E2, E10, E6
M8. "nx0.ru" (Domain) — options: E7, E28, E33, E29
M9. "site-1.work" (Domain) — options: E18, E17, E37, E38
M10. "accept-pay.top" (Domain) — options: E18, E41, E12, E28
M11. "chubanomania.icu" (Domain) — options: E12, E45, E7, E37
M12. "surname192.temp.swtest.ru" (Domain) — options: E7, E25, E28, E16
M13. "smartideabusiness.com" (Domain) — options: E16, E52, E53, E51
M14. "ceronamtinclube.icu" (Domain) — options: E12, E18, E58, E44
M15. "webknives.com" (Domain) — options: E60, E61, E52, E7
M16. "185.193.38.78" (Domain) — options: E63, E21, E17, E64
M17. "smm2021.net" (Domain) — options: E67, E68, E69, E70
M18. "wpc-v0cdn.org" (Domain) — options: E37, E22, E72, E73
M19. "8003659902.space" (Domain) — options: E18, E4, E76, E7
M20. "product-reviews.website" (Domain) — options: E18, E77, E17, E25
M21. "cdn.discordapp.com" (Domain) — options: E22, E37, E52, E42
M22. "www.hybrid-analysis.com" (Domain) — options: E79, E80, E81, E19
M23. "alt-2cdn.net" (Domain) — options: E37, E16, E70, E68
M24. "parodadoca.ru" (Domain) — options: E25, E32, E28, E24
M25. "districoperav.icu" (Domain) — options: E18, E45, E58, E15
M26. "pastebin.com" (Domain) — options: E22, E52, E80, E43
M27. "great-surveys.top" (Domain) — options: E12, E91, E18, E61
M28. "eumr.site" (Domain) — options: E18, E17, E16, E29
M29. "phymateus.online" (Domain) — options: E1, E2, E6, E9
M30. "optica-rd.myftp.biz" (Domain) — options: E12, E78, E76, E7
M31. "8003659902.site" (Domain) — options: E15, E4, E17, E12
M32. "microsoft.com" (Domain) — options: E26, E30, E98, E97
M33. "emterox.ru" (Domain) — options: E25, E40, E28, E36
M34. "widget.forum-pokemon.com" (Domain) — options: E37, E94, E52, E20
M35. "varanasiclick.ru" (Domain) — options: E101, E28, E102, E7
M36. "expeditionabroad.com" (Domain) — options: E16, E52, E101, E54
M37. "apoxipodes.ru" (Domain) — options: E25, E28, E102, E29
M38. "scorpiones.online" (Domain) — options: E1, E2, E8, E3
M39. "chernilis.win" (Domain) — options: E7, E88, E105, E36
M40. "zuh3vcyskd4gipkm.onion" (Domain) — options: E43, E107, E89, E4
M41. "nais-gov.com" (Domain) — options: E72, E13, E54, E16
M42. "airmauritiusticket.com" (Domain) — options: E51, E16, E54, E99
M43. "pbank.co.ua" (Domain) — options: E47, E59, E48, E66
M44. "rmssrv2.ru" (Domain) — options: E114, E28, E115, E32
M45. "lthhc-zm.com" (Domain) — options: E16, E87, E100, E52
M46. "gordon6.hopto.org" (Domain) — options: E37, E73, E72, E22
M47. "www.virustotal.com" (Domain) — options: E116, E80, E83, E82
M48. "ftp.thefoodplace.net" (Domain) — options: E13, E68, E70, E74
M49. "enterwords.ru" (Domain) — options: E29, E36, E28, E25
M50. "vuonorganic.com" (Domain) — options: E25, E52, E49, E67
M51. "rmssrv4.ru" (Domain) — options: E117, E28, E114, E32

=== RESPONSE (62.6s, in 4501 / out 11695 tok, stop) ===
{"v":[{"m":"xbeta.online","id":"NEW","g":"a domain","p":null,"r":null},{"m":"melitaes.online","id":"NEW","g":"a domain","p":null,"r":null},{"m":"1000020.xyz","id":"NEW","g":"a domain","p":null,"r":null},{"m":"melitaeas.online","id":"NEW","g":"a domain","p":null,"r":null},{"m":"graphiuma.online","id":"NEW","g":"a domain","p":null,"r":null},{"m":"s8.h.mchost.ru","id":"NEW","g":"a domain","p":null,"r":null},{"m":"sardanal.online","id":"NEW","g":"a domain","p":null,"r":null},{"m":"nx0.ru","id":"NEW","g":"a domain","p":null,"r":null},{"m":"site-1.work","id":"NEW","g":"a domain","p":null,"r":null},{"m":"accept-pay.top","id":"NEW","g":"a domain","p":null,"r":null},{"m":"chubanomania.icu","id":"NEW","g":"a domain","p":null,"r":null},{"m":"surname192.temp.swtest.ru","id":"NEW","g":"a domain","p":null,"r":null},{"m":"smartideabusiness.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"ceronamtinclube.icu","id":"NEW","g":"a domain","p":null,"r":null},{"m":"webknives.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"185.193.38.78","id":"NEW","g":"an IP address","p":null,"r":null},{"m":"smm2021.net","id":"NEW","g":"a domain","p":null,"r":null},{"m":"wpc-v0cdn.org","id":"NEW","g":"a domain","p":null,"r":null},{"m":"8003659902.space","id":"NEW","g":"a domain","p":null,"r":null},{"m":"product-reviews.website","id":"NEW","g":"a domain","p":null,"r":null},{"m":"cdn.discordapp.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"www.hybrid-analysis.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"alt-2cdn.net","id":"NEW","g":"a domain","p":null,"r":null},{"m":"parodadoca.ru","id":"NEW","g":"a domain","p":null,"r":null},{"m":"districoperav.icu","id":"NEW","g":"a domain","p":null,"r":null},{"m":"pastebin.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"great-surveys.top","id":"NEW","g":"a domain","p":null,"r":null},{"m":"eumr.site","id":"NEW","g":"a domain","p":null,"r":null},{"m":"phymateus.online","id":"NEW","g":"a domain","p":null,"r":null},{"m":"optica-rd.myftp.biz","id":"NEW","g":"a domain","p":null,"r":null},{"m":"8003659902.site","id":"NEW","g":"a domain","p":null,"r":null},{"m":"microsoft.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"emterox.ru","id":"NEW","g":"a domain","p":null,"r":null},{"m":"widget.forum-pokemon.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"varanasiclick.ru","id":"NEW","g":"a domain","p":null,"r":null},{"m":"expeditionabroad.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"apoxipodes.ru","id":"NEW","g":"a domain","p":null,"r":null},{"m":"scorpiones.online","id":"NEW","g":"a domain","p":null,"r":null},{"m":"chernilis.win","id":"NEW","g":"a domain","p":null,"r":null},{"m":"zuh3vcyskd4gipkm.onion","id":"NEW","g":"a domain","p":null,"r":null},{"m":"nais-gov.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"airmauritiusticket.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"pbank.co.ua","id":"NEW","g":"a domain","p":null,"r":null},{"m":"rmssrv2.ru","id":"NEW","g":"a domain","p":null,"r":null},{"m":"lthhc-zm.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"gordon6.hopto.org","id":"NEW","g":"a domain","p":null,"r":null},{"m":"www.virustotal.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"ftp.thefoodplace.net","id":"NEW","g":"a domain","p":null,"r":null},{"m":"enterwords.ru","id":"NEW","g":"a domain","p":null,"r":null},{"m":"vuonorganic.com","id":"NEW","g":"a domain","p":null,"r":null},{"m":"rmssrv4.ru","id":"NEW","g":"a domain","p":null,"r":null}]}
