=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 811 canonicals"
Entities:
E1. files-ukr.net
E2. k-ukr.net
E3. ukr.net [aka lv-ukr.net, el-ukr.net, td-ukr.net, web-ukr.net, rew-ukr.net, int-ukr.net, uc-ukr.net, lc-ukr.net, cvi-ukr.net, dx-ukr.net, vh-ukr.net, edisk-ukr.net, vn-ukr.net, pgh-ukr.net, se-ukr.net, pge-ukr.net, uo-ukr.net, lvc-ukr.net, ser-ukr.net, prot-ukr.net, kb-ukr.net, uq-ukr.net, v-ukr.net, plexbd.net, bh-ukr.net, inbox-ukr.net, ml-ukr.net, a3-ukr.net, 4e-ukr.net, lt-ukr.net, mf-ukr.net, ub-ukr.net, kt-ukr.net, bld-ukr.net, p-ukr.net, reply-ukr.net, mta-ukr.net, u1-ukr.net, numsecukr.net]
E4. gofile.io
E5. coinmakopenarea.su
E6. virtual-ukr.net
E7. 0-ukr.net
E8. kismamabeforyougo.su
E9. l-ukr.net
E10. telegram-click.ru
E11. telegram-mobile.ru
E12. abracodabugalimpopo.ru
E13. tvpharm.ru
E14. emterox.ru [aka milotrad.ru, kilitro.ru, hilr.ru]
E15. ardeas.ru
E16. acteran.ru
E17. iforma.es
E18. tme-id.ru
E19. vdsina.ru
E20. mediaplatformapharm.ru
E21. civh.ru
E22. coudzoom.ru
E23. kopratiso.ru
E24. apoxipodes.ru
E25. apokil.com
E26. gopoppers.com
E27. nxkad.ru
E28. aleimportadora.net
E29. uabayrakua.com [aka ukrainebayra.com]
E30. gondurasonline.ug
E31. golgba.com
E32. www.adelaida.ua
E33. naffalno.site
E34. humanitarydp.ug
E35. tg.cyou
E36. mitlubald.ru
E37. zaikaopentra-com-ug.online
E38. zaikaopentra.com.ug [aka zaikadoctor.ru]
E39. coinerpay.top
E40. nabufixservice.su
E41. zaikaopentra-com-ug.su
E42. cooperi.ru
E43. courtgova.site
E44. ukr-net-downloadfile.su
E45. golosdruga.ru
E46. coagula.online
E47. online.ua
E48. bubenci.ru
E49. t-online.de
E50. pomoshnikrbx.site
E51. onyangdol.site
E52. 1833.site
E53. lamazone.site
E54. arentuk.com
E55. 8003659902.site
E56. eumr.site
E57. premiumjeck.site
E58. droopily.eu
E59. zallesman.ru
E60. vljsport.eu.com
E61. kissmafiabeforyoudied.eu
E62. mitraseo.hol.es
E63. napropertyhub.eu
E64. lopasts.ru
E65. zalamafiapopcultur.eu
E66. apitelegram.org
E67. hopentools.site
E68. tortunas.ru
E69. shopersport.ru
E70. tools.nexcess.net
E71. hopto.org
E72. detroito.ru
E73. atlantar.ru
E74. military-ukraine.online [aka military-ukraine.site]
E75. lnasfe.ru
E76. infomalilopera.ru
E77. polinamailserverip.ru
E78. mail-box.site
E79. kismamabeforyougo.ru
E80. info-cip.org
E81. ndlestomak.top
E82. swinj.online
E83. elyslink.online
E84. melitaeas.online [aka melitaes.online]
E85. zakolibal.online
E86. barbatus.online
E87. xbeta.online
E88. chimeramarket24.online
E89. blopik.com
E90. 3utilities.com
E91. axikok.com [aka outlook.com]
E92. 4qzm.com
E93. pastebin.com
E94. baidencult.com [aka baidenfree.com]
E95. ganara.ru
E96. akaluij.com
E97. kismamabeforyougo.com
E98. xcqef.ru
E99. kissmafiabeforyoudied.ru
E100. dogiraftig.com
E101. jokoloret.ru
E102. serveblog.net
E103. dwservice.net [aka www.dwservice.net, aneria.net]
E104. kurapat.ru
E105. armpress.net
E106. qkcew.ru
E107. sismasterhome.ru
E108. filterfullproperty.ru
E109. fishitor.ru
E110. nabufixservice.name
E111. finformservice.com
E112. moolin.ru
E113. erwini.ru
E114. mxukr.net
E115. jimloamfilling.online
E116. sindoproperty.org
E117. hillespostelnm.eu
E118. github.com
E119. eu-opros.top
E120. maxteroper.ru
E121. alegoomaster.com
E122. fikasterwer.top
E123. superboler.com
E124. marmaris.com.ua
E125. hofsteder.ru
E126. zapto.org
E127. support-ukr.net
E128. verofes.com
E129. cloudlnk.org
E130. portal.nazk.org.ua
E131. combinedresidency.org
E132. economiquity.org
E133. zaikaopentra.com.ru
E134. agrikoz.com
E135. autodoka.com.ua
E136. central-gos.top
E137. co-uah.top
E138. api.dev-com.sc
