=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 1291 canonicals"
Entities:
E1. military-ukraine.site
E2. i.ua
E3. mill.co.ua
E4. meta.ua
E5. pbank.co.ua
E6. the-new-age.co.ua
E7. bank.gov.ua
E8. biches-yeah.co.ua
E9. military-ukraine.online
E10. i-like-hokku.co.ua
E11. cert.gov.ua
E12. e-wwg.com
E13. ticket.cyberpolice.gov.ua
E14. lonejade.com
E15. dis.gov.ua
E16. gov.ua
E17. aten.ua
E18. mail.aet.in.ua
E19. yeah-biches.kyiv.ua
E20. ukrainebayra.com
E21. netbin.host
E22. files-ukr.net
E23. aleimportadora.net
E24. gofile.io
E25. aneria.net
E26. file.io
E27. sytes.net
E28. fex.net
E29. pastebin.com
E30. nv.ua
E31. online.ua
E32. mail.gov.ua
E33. humanitarydp.ug
E34. atl.ua
E35. 3utilities.com
E36. uabayrakua.com
E37. 4qzm.com
E38. ukrainecenter.yolasite.com
E39. agreminj.com
E40. dsns.com.ua
E41. marmaris.com.ua
E42. toloka.to
E43. ua-calendar.firstcloudit.com
E44. outlook.com
E45. t-online.de
E46. gondurasonline.ug
E47. share.ukr.net.ssl3.online
E48. autodoka.com.ua
E49. supermarioprohozhdenie.ru
E50. me.gov.ua
E51. nbu.gov.ua
E52. bdf.gov.ua
E53. gov-ua.info
E54. acteran.ru
E55. mta-ukr.net
E56. lamazone.site
E57. 1833.site
E58. client-ukr.net
E59. 8003659902.site
E60. rnbo.gov.ua
E61. ndibk.gov.ua
E62. metanat.ru
E63. mega.nz
E64. metallergroup.ru
E65. portal.nazk.gov.ua
E66. ua-cip.org
E67. portal.msrc.microsoft.com
E68. arhiv.ua-cip.org
E69. mail.nais-gov.org
E70. admukr.top
E71. an-gos.top
E72. ndlestomak.top
E73. admru.top
E74. fikasterwer.top
E75. a3-ukr.net
E76. in-ukr.net
E77. ukrainianworldcongress.org
E78. ceriossl.info
E79. viewdns.info
E80. telegrad.info
E81. teleqram.info
E82. bnt-ukr.net
E83. ukr.net
E84. account-ukr.net
E85. 0-ukr.net
E86. kt-ukr.net
E87. www.msp.gov.ua
E88. www.authssl.in
E89. www.dwservice.net
E90. www.authssl.online
E91. www.authcheck.in
E92. melitaeas.online
E93. melitaes.online
E94. authssl.online
E95. dipteran.online
E96. barbatus.online
E97. dsszzi.gov.ua
E98. atlantar.ru
E99. zarabovannyok.eu
E100. detroito.ru
E101. arminext.com
E102. blopik.com
E103. nikotod.ru
E104. ukr.net.frge.io
E105. ukr.net.ssl1.site
E106. ukr.net.ssl2.in
E107. 1-ukr.net
E108. ukr.net.ssl2.site
E109. ukr.net.ssl4.site
E110. 2fa-ukr.net
E111. _.ukr.net.frge.io
E112. compensation-ukr.com
E113. conf-ukr.net
E114. confirm-agent.online
E115. compensationukr.com
E116. crv-ukr.net
E117. om-ukr.net
E118. u1-ukr.net
E119. m1-ukr.net
E120. ukr.net.ssl1.online
E121. cca-ukr.net
E122. v-ukr.net
E123. krasavchikoleg.net
E124. cck-ukr.net
E125. kv-ukr.net
E126. k-ukr.net
E127. acc-ukr.net
E128. edisk-ukr.net
E129. bh-ukr.net
E130. dx-ukr.net
E131. bld-ukr.net
E132. cmx-ukr.net
E133. share.ukr.net.ssl1.site
E134. k1v-ukr.net
E135. droopily.eu
E136. outlook.exmo.day
E137. arentuk.com
E138. hillespostelnm.eu
E139. zalamafiapopcultur.eu
E140. kissmafiabeforyoudied.eu
E141. bubenci.ru
E142. napropertyhub.eu
E143. edopomogaonline.yolasite.com
E144. oon24opros.yolasite.com
E145. euro24dopomoga0.yolasite.com
E146. oon24oprosy.yolasite.com
E147. mail.certifiedauth.in
E148. mail.google2.certifiedauth.in
E149. mail-gov-ua.frge.io
E150. accounts.ukr.net.ssl2.link
E151. accounts.ukr.net.ssl2.in
E152. accounts---ukr.net
E153. accounts-ukr.net
E154. accounts--ukr.net
E155. president.gov.ua.administration.vakansiyi.administration.president.gov-ua.info
E156. kb-ukr.net
E157. sb-ukr.net
E158. web-ukr.net
E159. k1-ukr.net
E160. ub-ukr.net
E161. serveblog.net
E162. jokoloret.ru
E163. kopratiso.ru
E164. armpress.net
E165. shikjil.com
E166. files.ukr.net.ssl4.online
E167. ukr.net.ssl4.online
E168. se-ukr.net
E169. pge-ukr.net
E170. site-ukr.net
E171. 8-ukr.net
E172. lc-ukr.net
E173. tc-ukr.net
E174. ukr.net.ssl3.online
E175. f3-ukr.net
E176. p3-ukr.net
E177. mx3-ukr.net
E178. password-ukr.net
E179. p-ukr.net
E180. news-ukr.net
E181. telegram.uk.net
E182. btx-ukr.net
E183. int-ukr.net
E184. kurapat.ru
E185. abracodabugalimpopo.ru
E186. superdadymster.ru
E187. maxteroper.ru
E188. ardeas.ru
E189. againandagaingmorder.ru
E190. lopasts.ru
E191. files.ukr.net.ssl2.in
E192. files.ukr.net.ssl2.online
E193. edisk.ukr.net
E194. filebin.net
E195. pas-ukr.net
E196. files.catbox.moe
E197. regs-ukr.net
E198. global-world-news.net
E199. rew-ukr.net
E200. global-news-world.com
E201. ukrainianworldcongress.info
E202. apitelegram.org
E203. authssl.org
E204. world-opros.top
E205. bitbucket.org
E206. step-ukr.net
E207. ukr.net.ssl2.online
E208. mf-ukr.net
E209. verify-ukr.net
E210. reply-ukr.net
E211. account.associates
E212. account.certifiedauth.in
E213. accounts-s-ukr.net
E214. td-ukr.net
E215. confirm-ukr.net
E216. score-ukr.net
E217. ml-ukr.net
E218. l-ukr.net
E219. fast-mail.site
E220. el-ukr.net
E221. mail-box.site
E222. safe-ukr.net
E223. static-ukr.net
E224. webk-telegram.sbs
E225. s9-ukr.net
E226. o1-ukr.net
E227. cm1-ukr.net
E228. reg-ukr.net
E229. accounts.regs-ukr.net
E230. settings-ukr.net
E231. kg-ukr.net
E232. 4e-ukr.net
E233. peer-gos.top
E234. vote-me.top
E235. yi-gos.top
E236. tense-gos.top
E237. ais-gos.top
E238. jel-gos.top
E239. badge-gos.top
E240. alf-gos.top
E241. meteolink.host
E242. getmod.host
E243. stormpredictor.host
E244. syncapp.host
E245. dcshost.net
E246. mx-out-14.default-host.net
E247. ddns.net
E248. tools.nexcess.net
E249. plexbd.net
E250. xsph.ru
E251. grafix.ne.jp
E252. aspx.io
E253. frge.io
E254. store3.gofile.io
E255. censys.io
E256. store1.gofile.io
E257. t-me.io
E258. store8.gofile.io
E259. drive.google.com
E260. notfiled.com
E261. maximprofile.net
E262. bounceme.net
E263. viewdns.net
E264. run.mocky.io
E265. moolin.ru
E266. mocky.io
E267. wpc-v0cdn.org
E268. blinkij.com
E269. igshop.net
E270. windacarmelita.pw
E271. nabufixservice.name
E272. ser-ukr.net
E273. finformservice.com
E274. plengreg.fun
E275. array.myftp.biz
E276. myftp.org
E277. optica-rd.myftp.biz
E278. serveftp.com
E279. up-lnk.myftp.org
E280. up-dot.myftp.org
E281. myddns.me
E282. podologaneri.it
E283. dwservice.net
E284. nafillimonilini.net
E285. servehttp.com
E286. serveirc.com
E287. servemp3.com
E288. servegame.com
E289. survefuz.com
E290. myftp.biz
E291. hopto.org
E292. zapto.org
E293. downloadrezerves.ru
E294. coinmakopenarea.su
E295. kismamabeforyougo.su
E296. d-upl.ddns.net
E297. datagroup.ddns.net
E298. ln-upl.ddns.net
E299. star-cz.ddns.net
E300. single-office.ddns.net
E301. ddnsking.com
E302. freedynamicdns.net
E303. tronogram.com
E304. nirsoft.me
E305. prot-ukr.net
E306. prostotaknet.net
E307. paparat.ru
E308. webhop.me
E309. brunoboys.net
E310. redirectme.net
E311. www.pierreagencement.fr
E312. bourns.space
E313. e-nas.firstcloudit.com
E314. answers.microsoft.com
E315. mivocloud.com
E316. baidencult.com
E317. raw.githubusercontent.com
E318. domtern.com
E319. zambeziz.com
E320. ukr-net-downloadfile.su
E321. dod-upload.dodortar.ru
E322. rmssrv.ru
E323. analyze.intezer.com
E324. www.dropbox.com
E325. servepics.com
E326. airmauritiusticket.com
E327. mafirti.ru
E328. photobucket.com
E329. i1t.me
E330. cloudlnk.org
E331. mockbin.org
E332. t.me
E333. microsoft.com
E334. 7tt.me
E335. fernandoherrera.me
E336. 0-t.me
E337. 4-t.me
E338. hopentools.site
E339. hopentools.ru
E340. net.frge.io
E341. freedynamicdns.org
E342. dynamic.exmo.day
E343. cloudflare-dns.com
E344. iqhost.ru
E345. whoer.net
E346. benokij.com
E347. akaluij.com
E348. apokil.com
E349. agrikoz.com
E350. serv1-ukr.net
E351. servebeer.com
E352. servequake.com
E353. ms-webdav-miniredir.com
E354. nas-files.firstcloudit.com
E355. naffalno.site
E356. erwini.ru
E357. jimloamfilling.online
E358. kilomunara.com
E359. as49447.net
E360. nxkad.ru
E361. xcqef.ru
E362. redport80.ru
E363. unayt.ru
E364. civh.ru
E365. numsecukr.net
E366. cdn.exmo.day
E367. cdn.certifiedauth.in
E368. cdn.live.com.getssl.click
E369. cdn.discordapp.com
E370. gotdns.ch
E371. ns.ns2-dns.com
E372. ipv6-wpnc.net
E373. moskeet.com
E374. funedunet.com
E375. ertimadifa.com
E376. cloue.link
E377. authssl.link
E378. ssl2.link
E379. me-cloud.link
E380. telegram.org.t.me-cloud.link
E381. goaccount.link
E382. net.ssl2.link
E383. telegram-click.ru
E384. graphiuma.online
E385. criticalosl.tech
E386. successilin.top
E387. qkcew.ru
E388. c.certifiedauth.in
E389. lesrochersblancs.com
E390. www.facebook.com
E391. onedrive.live.com
E392. www.michiganmastereltiempo.com
E393. www.dstruct.net
E394. www.msftncsi.com
E395. www.ssl2.in
E396. m-vz.webhop.me
E397. webhook.site
E398. it-develop.me
E399. servehalflife.com
E400. dishsouq.com
E401. britxec.com
E402. easternexecutiveclub.com
E403. gmail.com
E404. gobits3.com
E405. www.catalog.update.microsoft.com
E406. docs.microsoft.com
E407. serveminecraft.net
E408. social.technet.microsoft.com
E409. verofes.com
E410. ereservices.com
E411. webk-telegram.icu
E412. ns2-dns.com
E413. ns3-dns.com
E414. myvnc.com
E415. courtgova.site
E416. ssl1.site
E417. onyangdol.site
E418. steycools.pw
E419. drive.google.com.getssl.click
E420. drive.googie.com.ssl2.site
E421. drive.googles.com.personlog.in
E422. drive.gdocs.com.authssl.site
E423. gdrive.com.ssl2.site
E424. google.com.getssl.click
E425. drive.gdocs.com.personlog.in
E426. drive.google2.certifiedauth.in
E427. ua.aspx.io
E428. aspe.ro
E429. mil.ua.aspx.io
E430. gov.mil.ua.aspx.io
E431. get.adobe.com.aspx.io
E432. internetcygane.ru
E433. inter-webservices.com
E434. ifastnet.com
E435. erinekenney.com
E436. cuts-international.org
E437. golosdruga.ru
E438. ganara.ru
E439. t--t.me
Mentions:
M1. "i-like-hokku.co.ua" (Domain) — options: E1, E2, E3, E4
M2. "the-new-age.co.ua" (Domain) — options: E4, E3, E10, E5
