=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 942 canonicals"
Entities:
E1. cert.gov.ua
E2. pbank.co.ua
E3. gov.ua
E4. bank.gov.ua
E5. gov-ua.info
E6. dis.gov.ua
E7. nbu.gov.ua
E8. trnvk.gov.ua
E9. bdf.gov.ua
E10. meta.ua
E11. ukrainebayra.com
E12. atl.ua
E13. acteran.ru
E14. mail.aet.in.ua
E15. listen.servemp3.com
E16. me.gov.ua
E17. president.gov.ua.administration.vakansiyi.administration.president.gov-ua.info
E18. mail.gov.ua
E19. rnbo.gov.ua
E20. ndibk.gov.ua
E21. aten.ua
E22. i.ua
E23. portal.nazk.gov.ua
E24. ua-cip.org
E25. portal.msrc.microsoft.com
E26. arhiv.ua-cip.org
E27. mail.nais-gov.org
E28. mill.co.ua
E29. chinagrill.co
E30. dsns.com.ua
E31. ipapi.co
E32. nv.ua
E33. mail-gov-ua.frge.io
E34. sec-t.info
E35. telegrad.info
E36. humanitarydp.ug
E37. ukrainecenter.yolasite.com
E38. 3utilities.com
E39. uabayrakua.com
E40. 4qzm.com
E41. an-ukr.top
E42. agreminj.com
E43. military-ukraine.online [aka military-ukraine.site]
E44. bnt-ukr.net
E45. ukr.net
E46. in-ukr.net
E47. account-ukr.net
E48. 0-ukr.net
E49. kt-ukr.net
E50. ck-ukr.net
E51. k1-ukr.net
E52. cck-ukr.net
E53. kb-ukr.net
E54. edisk-ukr.net
E55. regs-ukr.net
E56. pas-ukr.net
E57. global-world-news.net
E58. rew-ukr.net
E59. global-news-world.com
E60. files-ukr.net
E61. melitaeas.online [aka melitaes.online]
E62. mil.ua.aspx.io
E63. dipteran.online
E64. t-online.de [aka online.ua]
E65. barbatus.online
E66. elyslink.online
E67. coagula.online [aka courtgova.online, courtgova.site, courtbox.online]
E68. chimeramarket24.online
E69. arentuk.com
E70. compensations-ukrain.bar
E71. ua-compensation.top
E72. pay.uacompensation.xyz
E73. v-ukr.net
E74. v1-ukr.net
E75. login-ukr.net
E76. autodoka.com.ua
E77. marmaris.com.ua
E78. dsszzi.gov.ua
E79. delta.mil.gov.ua.delta-storages.com
E80. metanat.ru
E81. mega.nz
E82. metallergroup.ru
E83. int-ukr.net
E84. claud.in
E85. vn-ukr.net
E86. motocheck.in
E87. lc-ukr.net
E88. tc-ukr.net
E89. u1-ukr.net
E90. acc-ukr.net
E91. ukrainianworldcongress.org
E92. ceriossl.info
E93. teleqram.info
E94. lt-ukr.net
E95. mx-out-14.default-host.net
E96. mxukr.net
E97. btx-ukr.net
E98. cmx-ukr.net
E99. msx-ukr.net
E100. 1-ukr.net
E101. el-ukr.net
E102. 00-l.ru
E103. ml-ukr.net
E104. bh-ukr.net
E105. pgh-ukr.net
E106. accounts.regs-ukr.net
E107. kg-ukr.net
E108. 4e-ukr.net
E109. k-ukr.net
E110. reg-ukr.net
E111. atomydoc.kg
E112. sb-ukr.net
E113. ub-ukr.net
E114. site-ukr.net
E115. prot-ukr.net
E116. se-ukr.net
E117. privat24.ua-wallet.pw
E118. l-ukr.net
E119. dubl-ukr.net
E120. web-ukr.net
E121. mail.numina.md
E122. mayak.dp.ua
E123. mail-ukr.net
E124. td-ukr.net
E125. mod-ukr.net
E126. news-ukr.net
E127. tt-ukr.net
E128. bld-ukr.net
E129. pge-ukr.net
E130. vh-ukr.net
E131. stage-ukr.net
E132. serv1-ukr.net
E133. step-ukr.net
E134. verify-ukr.net
E135. conf-ukr.net
E136. reply-ukr.net
E137. confirm-agent.online
E138. compensation-ukr.com
E139. crv-ukr.net
E140. om-ukr.net
E141. ser-ukr.net
E142. s9-ukr.net
E143. cca-ukr.net
E144. uc-ukr.net
E145. supermarioprohozhdenie.ru
E146. settings-ukr.net
E147. m1-ukr.net
E148. site-1.work
E149. uf1-ukr.net
E150. o1-ukr.net
E151. atlantar.ru
E152. outlook.com
E153. toloka.to
E154. a3-ukr.net
E155. kv-ukr.net
E156. lv-ukr.net
E157. vv-ukr.net
E158. 2fa-ukr.net
E159. an-gos.top
E160. admru.top [aka admukr.top]
E161. yi-gos.top
E162. ye-gos.top
E163. admus.top
E164. p3-ukr.net
E165. signup-ukr.net
E166. dx-ukr.net
E167. pay.ukr-compens.xyz
E168. lvc-ukr.net
E169. edisk.ukr.net
E170. file.io
E171. files.catbox.moe
E172. krasavchikoleg.net
E173. k1v-ukr.net
E174. pm-kv-ukr.net
E175. telegram.uk.net
E176. ukr.net.frge.io
Mentions:
M1. "ndibk.gov.ua" (Domain) — options: E1, E2, E3, E4
M2. "aten.ua" (Domain) — options: E10, E11, E12, E2
M3. "bdf.gov.ua" (Domain) — options: E1, E5, E3, E2
M4. "trnvk.gov.ua" (Domain) — options: E1, E2, E3, E4
M5. "nbu.gov.ua" (Domain) — options: E1, E19, E3, E5
M6. "gov.ua" (Domain) — options: E1, E5, E4, E16
M7. "nv.ua" (Domain) — options: E10, E1, E3, E21
M8. "portal.nazk.org.ua" (Domain) — options: E23, E1, E10, E24
M9. "pbank.co.ua" (Domain) — options: E4, E28, E11, E29
M10. "i.ua" (Domain) — options: E10, E1, E32, E3
M11. "gov-ua.info" (Domain) — options: E1, E3, E33, E17
M12. "mayak.dp.ua" (Domain) — options: E10, E11, E14, E18
M13. "ukrainebayra.com" (Domain) — options: E37, E38, E39, E10
M14. "int-ukr.net" (Domain) — options: E11, E10, E44, E45
M15. "k-ukr.net" (Domain) — options: E45, E11, E50, E41
M16. "news-ukr.net" (Domain) — options: E11, E55, E56, E57
M17. "military-ukraine.online" (Domain) — options: E11, E61, E62, E63
M18. "antination.kherson.ua" (Domain) — options: E69, E11, E70, E71
M19. "vn-ukr.net" (Domain) — options: E41, E11, E46, E45
M20. "dsns.com.ua" (Domain) — options: E10, E11, E76, E77
M21. "meta.ua" (Domain) — options: E11, E12, E80, E21
M22. "in-ukr.net" (Domain) — options: E11, E41, E83, E75
M23. "uc-ukr.net" (Domain) — options: E11, E45, E87, E41
M24. "ukrainianworldcongress.info" (Domain) — options: E11, E91, E92, E37
M25. "out-ukr.net" (Domain) — options: E11, E41, E44, E94
M26. "dx-ukr.net" (Domain) — options: E96, E97, E98, E45
M27. "l-ukr.net" (Domain) — options: E11, E41, E101, E102
M28. "vh-ukr.net" (Domain) — options: E11, E104, E45, E10
M29. "reg-ukr.net" (Domain) — options: E55, E45, E106, E58
M30. "kg-ukr.net" (Domain) — options: E11, E41, E109, E110
M31. "kb-ukr.net" (Domain) — options: E11, E45, E109, E112
M32. "private-ukr.net" (Domain) — options: E11, E10, E45, E114
M33. "virtual-ukr.net" (Domain) — options: E11, E45, E118, E119
M34. "ub-ukr.net" (Domain) — options: E11, E41, E53, E45
M35. "mail.aet.in.ua" (Domain) — options: E10, E18, E1, E121
M36. "bld-ukr.net" (Domain) — options: E11, E41, E104, E124
M37. "rew-ukr.net" (Domain) — options: E11, E41, E110, E45
M38. "td-ukr.net" (Domain) — options: E41, E11, E88, E125
M39. "pgh-ukr.net" (Domain) — options: E11, E129, E104, E45
M40. "pge-ukr.net" (Domain) — options: E11, E105, E131, E45
M41. "ser-ukr.net" (Domain) — options: E11, E116, E132, E45
M42. "notify-ukr.net" (Domain) — options: E11, E45, E134, E109
M43. "confirm-ukr.net" (Domain) — options: E11, E135, E137, E138
M44. "se-ukr.net" (Domain) — options: E11, E141, E108, E45
M45. "cvi-ukr.net" (Domain) — options: E11, E143, E45, E10
M46. "uq-ukr.net" (Domain) — options: E11, E41, E89, E45
M47. "marmaris.com.ua" (Domain) — options: E11, E76, E30, E2
M48. "details-ukr.net" (Domain) — options: E45, E56, E11, E146
M49. "1-ukr.net" (Domain) — options: E41, E51, E147, E148
M50. "web-ukr.net" (Domain) — options: E45, E11, E108, E53
M51. "kt-ukr.net" (Domain) — options: E11, E109, E94, E45
M52. "bnt-ukr.net" (Domain) — options: E11, E83, E45, E97
M53. "uo-ukr.net" (Domain) — options: E11, E41, E89, E45
M54. "ck-ukr.net" (Domain) — options: E52, E45, E109, E48
M55. "atl.ua" (Domain) — options: E10, E11, E21, E2
M56. "autodoka.com.ua" (Domain) — options: E11, E10, E30, E77
M57. "dat1-ukr.net" (Domain) — options: E100, E45, E89, E147
M58. "ml-ukr.net" (Domain) — options: E28, E101, E118, E45
M59. "v-ukr.net" (Domain) — options: E41, E11, E155, E45
M60. "mf-ukr.net" (Domain) — options: E10, E147, E135, E45
M61. "mill.co.ua" (Domain) — options: E10, E2, E11, E18
M62. "an-ukr.top" (Domain) — options: E159, E160, E161, E46
M63. "4e-ukr.net" (Domain) — options: E45, E116, E11, E129
