=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 115 canonicals"
Entities:
E1. 1000020.xyz
E2. airmauritiusticket.com
E3. app.any.run
E4. www.hybrid-analysis.com
E5. ansaigon.com
E6. scorpiones.online
E7. 8003659902.space
E8. badpdf.com
E9. dishsouq.com
E10. 8003659902.site
E11. 1833.site
E12. smm2021.net
E13. rmssrv2.ru
E14. edisk.ukr.net [aka ukr.net]
E15. product-reviews.website
E16. site-1.work
E17. rmssrv4.ru
E18. rmssrv3.ru
E19. ftp.thefoodplace.net
E20. eumr.site
E21. 67.199.248.10 [aka 67.199.248.11]
E22. 185.193.38.78
E23. lthhc-zm.com
E24. sm.ukrtel.net [aka zp.ukrtel.net]
E25. fex.net
E26. winscp.net
E27. 192.198.87.130
E28. nx0.ru [aka enterwords.ru]
E29. gmail.com
E30. ghaniyu.com
E31. dyndns.com
E32. chubanomania.icu
E33. districoperav.icu
E34. varanasiclick.ru
E35. cert.gov.ua [aka me.gov.ua]
E36. chinagrill.co
E37. acteran.ru
E38. emterox.ru
E39. single-office.ddns.net
E40. apoxipodes.ru
E41. proxylogon.com
E42. giraffe-tour.ru
E43. candidar.ru
E44. omyce.ru
E45. melitaeas.online
E46. barbatus.online
E47. dipteran.online
E48. graphiuma.online
E49. s8.h.mchost.ru
E50. portal.nazk.gov.ua [aka portal.nazk.org.ua]
E51. gangbang6.monster
E52. accept-pay.top
E53. ereservices.com
E54. evil.server.com
E55. webknives.com
E56. cryptsen7fo43rr6.onion.to
E57. ceronamtinclube.icu
E58. circulas.ru
E59. docs.microsoft.com
E60. mx-out-14.default-host.net
E61. answers.microsoft.com
E62. social.technet.microsoft.com
E63. cryptsen7fo43rr6.onion
E64. cryptsen7fo43rr6.onion.cab
E65. chernilis.win
E66. melitaes.online
E67. great-surveys.top
E68. aviatorssm.bit
E69. cuckoo.cert.ee
E70. i.ua
E71. pbank.co.ua
E72. gov-ua.info
E73. gov.ua
E74. vuonorganic.com
E75. sardanal.online
E76. photobucket.com
E77. ticket.cyberpolice.gov.ua
E78. biengrandir37.com
E79. myelectrive.com
E80. www.michiganmastereltiempo.com
E81. analyze.intezer.com
E82. www.msftncsi.com
E83. www.symantec.com
E84. www.virustotal.com [aka virustotal.com]
E85. www.dstruct.net
E86. mulleti.ru
E87. portal.msrc.microsoft.com
E88. pastebin.com
E89. nowpropitup.com
E90. microsoft.com
E91. gordon6.hopto.org
E92. zuh3vcyskd4gipkm.onion
E93. antination.kherson.ua
E94. bank.gov.ua
E95. president.gov.ua.administration.vakansiyi.administration.president.gov-ua.info
E96. cautionphenomenon.co.kr
E97. ua30.gov.ua
E98. cve.mitre.org
E99. dsszzi.gov.ua
E100. thaibbqculver.com
E101. toknowall.com
E102. tridiuma.ru
E103. motocheck.in
E104. parodadoca.ru
E105. erwini.ru
E106. fernandoherrera.me
E107. ryomy.ru
E108. cdn.discordapp.com
E109. optica-rd.myftp.biz
E110. arcor.de
Mentions:
M1. "cdn.discordapp.com" (Domain) — options: E1, E2, E3, E4
M2. "eumr.site" (Domain) — options: E10, E11, E12, E13
M3. "8003659902.space" (Domain) — options: E10, E1, E19, E13
M4. "smm2021.net" (Domain) — options: E23, E14, E24, E25
M5. "8003659902.site" (Domain) — options: E7, E1, E11, E20
M6. "1000020.xyz" (Domain) — options: E7, E12, E11, E10
M7. "lthhc-zm.com" (Domain) — options: E12, E9, E29, E2
M8. "ceronamtinclube.icu" (Domain) — options: E10, E32, E20, E33
M9. "site-1.work" (Domain) — options: E10, E11, E20, E7
M10. "emterox.ru" (Domain) — options: E18, E28, E37, E17
M11. "rmssrv2.ru" (Domain) — options: E18, E28, E17, E37
M12. "melitaes.online" (Domain) — options: E45, E46, E20, E6
M13. "rmssrv4.ru" (Domain) — options: E13, E28, E18, E37
M14. "rmssrv3.ru" (Domain) — options: E13, E28, E17, E37
M15. "185.193.38.78" (Domain) — options: E27, E11, E21, E4
M16. "great-surveys.top" (Domain) — options: E51, E52, E53, E54
M17. "districoperav.icu" (Domain) — options: E10, E57, E32, E7
M18. "s8.h.mchost.ru" (Domain) — options: E18, E59, E60, E28
M19. "ereservices.com" (Domain) — options: E10, E54, E2, E7
M20. "zuh3vcyskd4gipkm.onion" (Domain) — options: E63, E56, E64, E4
M21. "accept-pay.top" (Domain) — options: E10, E67, E7, E37
M22. "product-reviews.website" (Domain) — options: E10, E7, E65, E11
M23. "edisk.ukr.net" (Domain) — options: E70, E24, E25, E71
M24. "chubanomania.icu" (Domain) — options: E1, E57, E33, E7
M25. "melitaeas.online" (Domain) — options: E66, E46, E20, E47
M26. "airmauritiusticket.com" (Domain) — options: E12, E23, E5, E76
M27. "webknives.com" (Domain) — options: E12, E53, E2, E18
M28. "smartideabusiness.com" (Domain) — options: E12, E7, E2, E31
M29. "graphiuma.online" (Domain) — options: E12, E46, E66, E20
M30. "1833.site" (Domain) — options: E1, E20, E10, E7
M31. "ryomy.ru" (Domain) — options: E17, E37, E44, E28
M32. "single-office.ddns.net" (Domain) — options: E1, E14, E31, E25
M33. "www.hybrid-analysis.com" (Domain) — options: E3, E80, E81, E82
M34. "sm.ukrtel.net" (Domain) — options: E12, E72, E14, E25
M35. "erwini.ru" (Domain) — options: E18, E37, E86, E28
M36. "proxylogon.com" (Domain) — options: E87, E2, E5, E64
M37. "optica-rd.myftp.biz" (Domain) — options: E23, E68, E19, E10
M38. "cryptsen7fo43rr6.onion" (Domain) — options: E56, E64, E92, E4
M39. "varanasiclick.ru" (Domain) — options: E42, E18, E37, E28
M40. "sardanal.online" (Domain) — options: E12, E46, E66, E20
M41. "cautionphenomenon.co.kr" (Domain) — options: E12, E23, E36, E93
M42. "pbank.co.ua" (Domain) — options: E72, E94, E36, E95
M43. "microsoft.com" (Domain) — options: E87, E61, E59, E83
M44. "gov.ua" (Domain) — options: E72, E94, E35, E95
M45. "candidar.ru" (Domain) — options: E18, E37, E78, E28
M46. "cve.mitre.org" (Domain) — options: E87, E79, E91, E90
M47. "analyze.intezer.com" (Domain) — options: E4, E54, E2, E3
M48. "nowpropitup.com" (Domain) — options: E10, E23, E2, E101
M49. "parodadoca.ru" (Domain) — options: E18, E17, E37, E102
M50. "pastebin.com" (Domain) — options: E4, E2, E80, E76
M51. "gov-ua.info" (Domain) — options: E95, E73, E71, E94
M52. "ftp.thefoodplace.net" (Domain) — options: E7, E14, E25, E10
M53. "gmail.com" (Domain) — options: E7, E30, E54, E2
M54. "biengrandir37.com" (Domain) — options: E42, E23, E2, E43
M55. "gordon6.hopto.org" (Domain) — options: E1, E98, E13, E42
M56. "67.199.248.10" (Domain) — options: E27, E22, E7, E10
M57. "integramultimedia.com.mx" (Domain) — options: E12, E23, E2, E81
M58. "expeditionabroad.com" (Domain) — options: E12, E42, E2, E23
M59. "chernilis.win" (Domain) — options: E7, E58, E103, E1
M60. "www.michiganmastereltiempo.com" (Domain) — options: E23, E82, E12, E83
M61. "vuonorganic.com" (Domain) — options: E23, E12, E2, E30
M62. "apoxipodes.ru" (Domain) — options: E18, E37, E28, E17
