=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 807 canonicals"
Entities:
E1. dwservice.net [aka www.dwservice.net]
E2. inter-webservices.com
E3. serveftp.com [aka servehttp.com]
E4. notfiled.com
E5. ereservices.com
E6. 3utilities.com
E7. diagnostic-resolver.com
E8. 4qzm.com
E9. cloudflare-dns.com
E10. ukrainianworldcongress.org
E11. mayak.dp.ua
E12. ceriossl.info
E13. viewdns.info
E14. ncscc.gov.ua
E15. telegrad.info
E16. ukrainebayra.com
E17. gov-ua.info
E18. teleqram.info
E19. ukrainianworldcongress.info
E20. apitelegram.org
E21. economiquity.org [aka europadonnaireland.org]
E22. atl.ua
E23. cloudlnk.org
E24. armpress.net
E25. finformservice.com
E26. aneria.net
E27. servepics.com
E28. baidenfree.com
E29. gofile.io
E30. notify-ukr.net
E31. hotmail.com
E32. files-ukr.net
E33. dyndns.com
E34. serveirc.com
E35. winscp.net
E36. servemp3.com
E37. myftp.org
E38. survefuz.com
E39. servegame.com
E40. tax-compensation.xyz
E41. uatax-compenses.xyz
E42. ua-taxes-compens.xyz
E43. uatax-compens.xyz
E44. ua-compenses.top
E45. 1000020.xyz
E46. ua-compensations.xyz
E47. domthr.xyz
E48. metanat.ru
E49. hilr.ru
E50. ipodromlan.ru
E51. shormanz.com
E52. mitraseo.hol.es
E53. civh.ru
E54. raidforums.com
E55. ryomy.ru
E56. tax-compenses.xyz
E57. uam-compensation.xyz
E58. ec-compensation.xyz
E59. uacompensation.xyz
E60. compensation-ukr.com
E61. nabufixservice.name
E62. net-certificate.services
E63. ser-ukr.net
E64. as49447.net
E65. flayga.ru
E66. blopik.com
E67. ip-api.com
E68. aluaadin.com
E69. onthewifi.com
E70. golgba.com
E71. lamazone.site
E72. eumr.site
E73. 1833.site
E74. 8003659902.site
E75. fast-mail.site
E76. mail-box.site
E77. courtgova.site
E78. advanced-ip-scaner.com
E79. thaibbqculver.com
E80. advanced-ip-scanners.com
E81. docs.microsoft.com
E82. evil.server.com
E83. forkscenter.fr
E84. fountainrate.com
E85. nod-update.it
E86. badpdf.com
E87. www.catalog.update.microsoft.com
E88. gmail.com
E89. proxylogon.com
E90. out-ukr.net
E91. softloadup.com
E92. mygraphbook.com
E93. modeselling.com
E94. barbacoalosmartinez.com
E95. marmaris.com.ua
E96. agreminj.com
E97. ns2-dns.com
E98. ns3-dns.com
E99. ns.ns3-dns.com
E100. ns.ns2-dns.com
E101. fishitor.ru
E102. admru.top
E103. an-ukr.top
E104. hofsteder.ru
E105. admukr.top
E106. toknowall.com
E107. admus.top
E108. alegoomaster.com
E109. tortunas.ru
E110. ddns.net
E111. freedynamicdns.net
E112. freedynamicdns.org
E113. lingrevelat.com
E114. enterwords.ru
E115. detroito.ru
E116. lnasfe.ru
E117. ns1.fountainrate.com
E118. ns2.fountainrate.com
E119. fudupdate.com
E120. foundpomoshi.com
E121. servebeer.com
E122. nais-gov.org
E123. mail.nais-gov.org
E124. ais-gos.top
E125. cisa.gov
E126. ansaigon.com
E127. chis-gos.top
E128. gov.ua
E129. product-reviews.website
E130. yotsubasociety.website
E131. email.cz
E132. advanced-ip-scanner.website
E133. your-mail.press
E134. tools.nexcess.net
E135. plexbd.net
E136. yandex.ru
E137. xcqef.ru
E138. ukr.net
E139. emterox.ru
E140. sytes.net
E141. great-surveys.top
E142. anidoz.com
E143. rncsq.ru
E144. rmssrv2.ru
E145. acteran.ru
E146. rmssrv3.ru
E147. apoxipodes.ru
E148. jskgdhjkdfhjdkjhd844.ru
E149. ftp.ssttekstil.com
E150. bt.hurtom.com
E151. ftp.thefoodplace.net
E152. tarlit.ru
E153. chinagrill.co
E154. jorgava.com
E155. iforma.es
E156. domtern.com
E157. shodan.io
E158. shopersport.ru [aka vljsport.eu.com]
E159. serveblog.net
E160. serveminecraft.net
E161. servequake.com
E162. nirsoft.me
E163. kurapat.ru
E164. pay.uacompensation.xyz
E165. myua-compensations.xyz
E166. tzi.info-cip.org
E167. ua-cip.org
E168. arhiv.ua-cip.org
E169. sindoproperty.org
E170. up-dot.myftp.org
E171. dis.gov.ua
E172. aid.edopomoga.gov.ua
E173. me.gov.ua
E174. bank.gov.ua
E175. nais-gov.com
E176. cert.gov.ua
E177. up-lnk.myftp.org
