=== REQUEST (ollama gemma4:31b) ===
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 120 canonicals"
Entities:
E1. dyndns.com
E2. airmauritiusticket.com
E3. app.any.run
E4. winscp.net
E5. ansaigon.com
E6. scorpiones.online
E7. photobucket.com
E8. badpdf.com
E9. dishsouq.com
E10. erwini.ru
E11. 1833.site
E12. emterox.ru
E13. 8003659902.site
E14. ryomy.ru
E15. ukr.net
E16. product-reviews.website
E17. site-1.work
E18. omyce.ru
E19. 1000020.xyz
E20. ftp.thefoodplace.net
E21. s8.h.mchost.ru
E22. eumr.site
E23. 67.199.248.10
E24. gmail.com
E25. 67.199.248.11
E26. fex.net
E27. sm.ukrtel.net
E28. lthhc-zm.com
E29. melitaes.online
E30. edisk.ukr.net
E31. 8003659902.space
E32. nx0.ru
E33. smm2021.net
E34. 185.193.38.78
E35. 192.198.87.130
E36. zuh3vcyskd4gipkm.onion [aka cryptsen7fo43rr6.onion]
E37. ghaniyu.com
E38. microsoft.com
E39. acteran.ru
E40. apoxipodes.ru
E41. candidar.ru
E42. circulas.ru
E43. rmssrv2.ru
E44. mulleti.ru
E45. enterwords.ru
E46. rmssrv3.ru
E47. proxylogon.com
E48. docs.microsoft.com
E49. cuckoo.cert.ee
E50. rmssrv4.ru
E51. dipteran.online
E52. www.hybrid-analysis.com
E53. www.michiganmastereltiempo.com
E54. www.msftncsi.com
E55. zp.ukrtel.net
E56. webknives.com
E57. tridiuma.ru
E58. cve.mitre.org
E59. ereservices.com
E60. myelectrive.com
E61. chinagrill.co
E62. ticket.cyberpolice.gov.ua
E63. gordon6.hopto.org
E64. portal.nazk.org.ua
E65. pastebin.com
E66. chernilis.win
E67. graphiuma.online
E68. parodadoca.ru
E69. single-office.ddns.net
E70. gov-ua.info
E71. cert.gov.ua
E72. giraffe-tour.ru
E73. cautionphenomenon.co.kr
E74. antination.kherson.ua
E75. pbank.co.ua
E76. gov.ua
E77. bank.gov.ua
E78. me.gov.ua
E79. dsszzi.gov.ua
E80. districoperav.icu
E81. chubanomania.icu
E82. varanasiclick.ru
E83. answers.microsoft.com
E84. portal.msrc.microsoft.com
E85. social.technet.microsoft.com
E86. toknowall.com
E87. aviatorssm.bit
E88. www.dstruct.net
E89. biengrandir37.com
E90. www.virustotal.com [aka virustotal.com]
E91. vuonorganic.com
E92. arcor.de
E93. ceronamtinclube.icu
E94. i.ua
E95. cdn.discordapp.com
E96. mx-out-14.default-host.net
E97. evil.server.com
E98. cryptsen7fo43rr6.onion.to
E99. cryptsen7fo43rr6.onion.cab
E100. melitaeas.online
E101. motocheck.in
E102. fernandoherrera.me
E103. barbatus.online
E104. sardanal.online
E105. thaibbqculver.com
E106. gangbang6.monster
E107. analyze.intezer.com
E108. nowpropitup.com
E109. www.symantec.com
Mentions:
M1. "cdn.discordapp.com" (Domain) — options: E1, E2, E3, E4
M2. "eumr.site" (Domain) — options: E10, E11, E12, E13
M3. "8003659902.space" (Domain) — options: E13, E19, E20, E21
M4. "smm2021.net" (Domain) — options: E22, E26, E27, E15
M5. "8003659902.site" (Domain) — options: E31, E22, E11, E19
M6. "1000020.xyz" (Domain) — options: E32, E33, E11, E12
M7. "lthhc-zm.com" (Domain) — options: E36, E9, E24, E2
M8. "fex.net" (Domain) — options: E12, E39, E15, E33
M9. "nx0.ru" (Domain) — options: E12, E14, E39, E18
M10. "erwini.ru" (Domain) — options: E14, E39, E44, E40
M11. "rmssrv4.ru" (Domain) — options: E14, E10, E43, E39
M12. "emterox.ru" (Domain) — options: E39, E45, E14, E40
M13. "ryomy.ru" (Domain) — options: E10, E39, E18, E40
M14. "omyce.ru" (Domain) — options: E14, E39, E10, E40
M15. "site-1.work" (Domain) — options: E22, E11, E13, E48
M16. "rmssrv2.ru" (Domain) — options: E14, E10, E46, E39
M17. "mulleti.ru" (Domain) — options: E10, E39, E14, E40
M18. "acteran.ru" (Domain) — options: E10, E12, E51, E40
M19. "rmssrv3.ru" (Domain) — options: E14, E10, E43, E39
M20. "www.dstruct.net" (Domain) — options: E1, E52, E4, E15
M21. "sm.ukrtel.net" (Domain) — options: E55, E30, E15, E26
M22. "myelectrive.com" (Domain) — options: E1, E2, E56, E22
M23. "webknives.com" (Domain) — options: E1, E59, E2, E4
M24. "apoxipodes.ru" (Domain) — options: E18, E39, E42, E10
M25. "varanasiclick.ru" (Domain) — options: E39, E10, E40, E62
M26. "photobucket.com" (Domain) — options: E24, E2, E1, E5
M27. "enterwords.ru" (Domain) — options: E10, E39, E12, E42
M28. "cve.mitre.org" (Domain) — options: E49, E60, E63, E12
M29. "tridiuma.ru" (Domain) — options: E14, E18, E39, E67
M30. "pastebin.com" (Domain) — options: E4, E2, E53, E1
M31. "1833.site" (Domain) — options: E22, E13, E49, E36
M32. "dyndns.com" (Domain) — options: E4, E2, E69, E51
M33. "ukr.net" (Domain) — options: E30, E55, E26, E27
M34. "expeditionabroad.com" (Domain) — options: E1, E2, E72, E5
M35. "i.ua" (Domain) — options: E71, E75, E76, E77
M36. "ceronamtinclube.icu" (Domain) — options: E80, E81, E71, E49
M37. "microsoft.com" (Domain) — options: E48, E83, E4, E54
M38. "product-reviews.website" (Domain) — options: E22, E66, E11, E86
M39. "winscp.net" (Domain) — options: E1, E26, E15, E30
M40. "airmauritiusticket.com" (Domain) — options: E22, E5, E7, E72
M41. "ghaniyu.com" (Domain) — options: E14, E24, E91, E2
M42. "cuckoo.cert.ee" (Domain) — options: E39, E92, E71, E10
M43. "iol.pt" (Domain) — options: E14, E18, E76, E19
M44. "arcor.de" (Domain) — options: E39, E49, E6, E14
M45. "candidar.ru" (Domain) — options: E39, E89, E14, E40
M46. "ereservices.com" (Domain) — options: E1, E97, E2, E10
M47. "gmail.com" (Domain) — options: E61, E37, E97, E2
M48. "zp.ukrtel.net" (Domain) — options: E27, E30, E15, E26
M49. "ansaigon.com" (Domain) — options: E1, E10, E2, E47
M50. "zuh3vcyskd4gipkm.onion" (Domain) — options: E98, E99, E56, E66
M51. "circulas.ru" (Domain) — options: E10, E39, E45, E14
M52. "chernilis.win" (Domain) — options: E4, E10, E42, E101
M53. "dipteran.online" (Domain) — options: E6, E100, E39, E103
M54. "motocheck.in" (Domain) — options: E12, E18, E66, E42
M55. "districoperav.icu" (Domain) — options: E1, E93, E81, E40
M56. "thestoreroomnsw.com.au" (Domain) — options: E22, E59, E90, E2
M57. "analyze.intezer.com" (Domain) — options: E52, E97, E2, E12
M58. "melitaes.online" (Domain) — options: E51, E100, E103, E67
M59. "melitaeas.online" (Domain) — options: E29, E103, E67, E51
M60. "barbatus.online" (Domain) — options: E51, E6, E104, E29
M61. "scorpiones.online" (Domain) — options: E51, E29, E103, E104
M62. "thaibbqculver.com" (Domain) — options: E61, E2, E97, E1
M63. "proxylogon.com" (Domain) — options: E1, E2, E5, E14
M64. "integramultimedia.com.mx" (Domain) — options: E67, E2, E107, E96
M65. "chinagrill.co" (Domain) — options: E1, E73, E86, E10
M66. "nowpropitup.com" (Domain) — options: E86, E2, E61, E5

=== RESPONSE (78.2s, in 4849 / out 11659 tok, stop) ===
