=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 856 canonicals"
Entities:
E1. net.frge.io
E2. site-1.work
E3. tg.cyou
E4. ukr.net
E5. giraffe-tour.ru
E6. peer-gos.top
E7. password-ukr.net
E8. ddns.net
E9. ukr.net.frge.io
E10. civh.ru
E11. ardeas.ru
E12. erwini.ru
E13. ganara.ru
E14. acteran.ru
E15. kopratiso.ru
E16. ruvds.com
E17. apoxipodes.ru
E18. nikotod.ru
E19. milotrad.ru
E20. telegrad.info
E21. garagemusicschool.it
E22. qkcew.ru
E23. mitlubald.ru
E24. podologaneri.it
E25. metanat.ru
E26. apitelegram.org
E27. i1t.me
E28. telegraom.me
E29. webhop.me
E30. t-me.io
E31. m-vz.webhop.me
E32. t--t.me
E33. it-grad.kz
E34. myvnc.com
E35. dishsouq.com
E36. me-cloud.link
E37. 3utilities.com
E38. microsoft.com
E39. cloudlnk.org
E40. 4qzm.com
E41. cloudflare-dns.com
E42. agreminj.com
E43. viewdns.net
E44. ns2-dns.com
E45. freedynamicdns.net
E46. ns3-dns.com
E47. viewdns.info
E48. ns.ns2-dns.com
E49. myddns.me
E50. ns.ns3-dns.com
E51. 0-t.me
E52. 4-t.me
E53. 7tt.me
E54. telegram.org.t.me-cloud.link
E55. t.co
E56. telegram-wed.id
E57. telegram.uk.net
E58. aneria.net
E59. teiegram1.me
E60. teleqram.info
E61. telegram-wap.me
E62. internetcygane.ru
E63. inter-webservices.com
E64. erinekenney.com
E65. int-ukr.net
E66. fikasterwer.top
E67. enterwords.ru
E68. cuts-international.org
E69. tgeo.link
E70. tg-me.pro
E71. e-wwg.com
E72. tbwelo.ru
E73. your-mail.press
E74. _.ukr.net.frge.io
E75. kitten-268.frge.io
E76. mail-gov-ua.frge.io
E77. panelunregistertle-348.frge.io
E78. robot-876.frge.io
E79. center-gos.top
E80. ais-gos.top
E81. lopasts.ru
E82. cerv-gos.top
E83. for-gos.top
E84. alf-gos.top
E85. ndlestomak.top
E86. ev-gos.top
E87. d-upl.ddns.net
E88. datagroup.ddns.net
E89. ln-upl.ddns.net
E90. star-cz.ddns.net
E91. single-office.ddns.net
E92. ddnsking.com
E93. tools.nexcess.net
E94. plexbd.net
E95. yandex.ru
E96. xsph.ru
E97. armpress.net
E98. sytes.net
E99. stormpredictor.host
E100. meteolink.host
E101. getmod.host
E102. syncapp.host
E103. pastebin.com
E104. mx-out-14.default-host.net
E105. iqhost.ru
E106. oncetrips.com
E107. cloue.link
E108. telegram.org-a0dk3dm91iu.tgeo.link
E109. telecomds.online
E110. telegram.org-a0dm91dk31i.cloue.link
E111. nxkad.ru
E112. xcqef.ru
E113. redport80.ru
E114. lnasfe.ru
E115. mockbin.org
E116. easternexecutiveclub.com
E117. gmail.com
E118. britxec.com
E119. napropertyhub.eu
E120. dwservice.net
E121. a3-ukr.net
E122. verify-ukr.net
E123. as49447.net
E124. nafillimonilini.net
E125. shormanz.com
E126. aspx.io
E127. shopersport.ru
E128. frge.io
E129. gofile.io
E130. kilitro.ru
E131. hillespostelnm.eu
E132. dodortar.ru
E133. kurapat.ru
E134. bilitora.ru
E135. hopentools.site
E136. bounceme.net
E137. crv-ukr.net
E138. programasparapc.net
E139. site-ukr.net
E140. fex.net
E141. xcasinobonuses.net
E142. dnspod.com
E143. misp.cert.gov.ua
E144. noip.com
E145. msp.gov.ua
E146. moskeet.com
E147. www.msp.gov.ua
E148. domtern.com
E149. 1000020.xyz
E150. uacompensation.xyz
E151. uatax-compens.xyz
E152. ec-compensation.xyz
E153. tax-compenses.xyz
E154. cmx-ukr.net
E155. mx3-ukr.net
E156. krasavchikoleg.net
E157. msx-ukr.net
E158. hilr.ru
E159. circulas.ru
E160. cisa.gov
E161. www.dwservice.net
E162. serveirc.com
E163. winchconstruction.com
E164. www.dropbox.com
E165. mst-ukr.net
E166. freedynamicdns.org
E167. dyndns.com
E168. brunoboys.net
E169. redirectme.net
E170. bourns.space
E171. bubenci.ru
E172. hawksi.ru
E173. vdsina.ru
E174. pge-ukr.net
E175. 1-ukr.net
E176. internet.bs
E177. igshop.net
E178. netbin.host
E179. whoer.net
E180. admukr.top
E181. admru.top
E182. admukr.club
