=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 1806 canonicals"
Entities:
E1. ua-taxes-compens.xyz
E2. dpsu-gov-ua.com
E3. gov-ua.cloud
E4. tax-compenses.xyz
E5. gov.ua
E6. tax-compensation.xyz
E7. uatax-compenses.xyz
E8. delta.mil.gov.ua.delta-storages.com
E9. gov-ua.info
E10. tax-gov-ua.com
E11. ua-cip.org
E12. bank.gov.ua
E13. nais-gov.com
E14. 01mirror.com.ua
E15. qkcew.ru
E16. qaz.is
E17. 4qzm.com
E18. qaz.su
E19. admus.top
E20. sav.com
E21. sea-dobbiaco.bz.it
E22. rpc.1qw.us
E23. 0-t.me
E24. qaz.im
E25. bubenci.ru
E26. teierqam.org
E27. claud.in
E28. azimurs.com
E29. crazykids.pics
E30. kurapat.ru
E31. hilr.ru
E32. coinmakopenarea.su
E33. nabufixservice.su
E34. shapurt.ru
E35. lesrochersblancs.com
E36. borizhog.com
E37. servepics.com
E38. biches-yeah.co.ua
E39. 3utilities.com
E40. shormanz.com
E41. ereservices.com
E42. lo7h.com
E43. uatax-compens.xyz
E44. ua-compensations.xyz
E45. lnk.ukr-compens.xyz
E46. pay.ukr-compens.xyz
E47. off.ukr-compens.xyz
E48. myua-compensations.xyz
E49. ua-compenses.top
E50. 1000020.xyz
E51. blakejones.xyz
E52. uam-compensation.xyz
E53. ec-compensation.xyz
E54. uacompensation.xyz
E55. compensation-ukr.com
E56. mfa-gov.cloud
E57. voa-gov.cloud
E58. mo-gov.cloud
E59. ua-gov.cloud
E60. govua.cloud
E61. s3-ua.cloud
E62. gov-au.cloud
E63. eu-north-1-aws.ua-gov.cloud
E64. cert.gov.ua
E65. balet-ua.info
E66. president.gov.ua.administration.vakansiyi.administration.president.gov-ua.info
E67. golos-charu-ua.info
E68. me.gov.ua
E69. bdf.gov.ua
E70. uoou-gov.cloud
E71. eru-gov.cloud
E72. feedzai-gov.cloud
E73. nais-gov.org
E74. arhiv.ua-cip.org
E75. info-cip.org
E76. tzi.info-cip.org
E77. petition-president.org.ua
E78. petition-presidenta.org.ua
E79. myftp.org
E80. tg.cyou
E81. petition-presidenty.org.ua
E82. nv.ua
E83. govps.cloud
E84. govtr.cloud
E85. meta.ua
E86. ukrtelecom.cloud
E87. akaluij.com
E88. uabayrakua.com
E89. aluaadin.com
E90. uaccsnet.com
E91. axikok.com
E92. anonvnc.com
E93. gdocs.com.personlog.in
E94. csp.certifiedauth.in
E95. mf-gov.cloud
E96. mfa-gov-il.cloud
E97. secure.certifiedauth.in
E98. mfa-gov-tr.cloud
E99. apis.certifiedauth.in
E100. ca-west-1.mfa-gov.cloud
E101. gov-fi.cloud
E102. uohs-gov.cloud
E103. nbu-gov.cloud
E104. notfiled.com
E105. inter-webservices.com
E106. dwservice.net
E107. serveftp.com
E108. www.dwservice.net
E109. mail.nais-gov.org
E110. ais-gos.top
E111. nakit-gov.cloud
E112. naffalno.site
E113. nukib-gov.cloud
E114. dis.gov.ua
E115. mail.gov.ua
E116. md-gov.cloud
E117. telesecurity.org
E118. aid.edopomoga.gov.ua
E119. civh.ru
E120. ns1.authssl.org
E121. ua-compensation.top
E122. compensations-ukrain.bar
E123. out-ukr.net
E124. uasetukr.com
E125. zarabovannyok.eu
E126. agreminj.com
E127. petition-presidentu.com
E128. k-ukr.net
E129. arminext.com
E130. pay.uacompensation.xyz
E131. m-vz.webhop.me
E132. mv-gov.cloud
E133. mzd-gov.cloud
E134. mze-gov.cloud
E135. mf-ukr.net
E136. my-gov.cloud
E137. ua-compens.top
E138. arentuk.com
E139. anotepad.com
E140. filedn.eu
E141. gofile.io
E142. noip.com
E143. hotmail.com
E144. cloudlnk.org
E145. frge.io
E146. gov-gr.cloud
E147. gov-aws.cloud
E148. zaikadoctor.ru
E149. ruvds.com
E150. uasystnet.com
E151. baidencult.com
E152. uasettings.com
E153. ua-se.cloud
E154. eu-north-1-aws.ua-energy.cloud
E155. ua-sec.cloud
E156. us-west-1-amazon.ua-energy.cloud
E157. ua-sn.cloud
E158. ukainua.com
E159. ukrainebayra.com
E160. geroiua.com
E161. golgba.com
E162. trust-certificate.net
E163. zero-trust.solutions
E164. lnasfe.ru
E165. apitelegram.org
E166. chis-gos.top
E167. authssl.org
E168. sec-t.info
E169. tsecurity.sbs
E170. authssl.in
E171. mmr-gov.cloud
E172. gov-trust.cloud
E173. mod-gov-il.cloud
E174. acc-ukr.net
E175. d-upl.ddns.net
E176. ualogaccs.com
E177. ddns.net
E178. ukrstnet.com
E179. cca-ukr.net
E180. settingsukr.net
E181. settings-ukr.net
E182. oncetrips.com
E183. site-ukr.net
E184. bh-ukr.net
E185. ukrsets.com
E186. v-ukr.net
E187. unetset.com
E188. ua-energy.cloud
E189. golos-ua-hudojniku.eu
E190. golos-hudojniku-uah.eu
E191. golosa-hudojniku-ua.eu
E192. golos-hudojniku.eu
E193. nbu.gov.ua
E194. eu-southeast-1-aws.govtr.cloud
E195. vljsport.eu.com
E196. maluvani-uah.eu
E197. konkurs-maluvani-ua.eu
E198. ua.aspx.io
E199. maluvani-konkurs-ua.eu
E200. ml-ukr.net
E201. malunki-ua.eu
E202. drv2ms.com
E203. crmeds.com
E204. vdsina.ru
E205. barnsertr.com
E206. dyndns.com
E207. sytes.net
E208. uasystdoc.com
E209. geroiua.com.ua
E210. geroi.kyiv.ua
E211. uo-ukr.net
E212. geroiukr.com.ua
E213. ukraine-geroi.org.ua
E214. zaikaopentra.com.ru
E215. zaikaopentra-com-ug.su
E216. zaikaopentra-com-ug.online
E217. cityofuganda.ug
E218. autodoka.com.ua
E219. kilomunara.com
E220. restmantra.by
E221. mpo-gov.cloud
E222. mzv-gov.cloud
E223. ditinstvo-ua.pics
E224. kopratiso.ru
E225. lopasts.ru
E226. moe-ditinstvo-uah.pics
E227. ditinstvo-uah.pics
E228. awards-ua.pics
E229. humanitarydp.ru
E230. mayak.dp.ua
E231. gondurasonline.ug
E232. military-ukraine.site
E233. military-ukraine.online
E234. golos-charu-ua.life
E235. golosdruga.ru
E236. golos-charu-ua.pics
E237. ceriossl.info
E238. golos-ukr.info
E239. dezword.com
E240. dnslookup.seowebchecker.com
E241. billiopa.com
E242. anidoz.com
E243. kohhd.com
E244. ddnsking.com
E245. ardeas.ru
E246. erwini.ru
E247. ganara.ru
E248. abracodabugalimpopo.ru
E249. acteran.ru
E250. mpsv-gov.cloud
E251. golos-ditin-uah.eu
E252. golosa-zaditinu-ua.eu
E253. malunki-ditin-ua.eu
E254. golosa-zaditinu-uah.eu
E255. zaditinu-golos-ua.eu
E256. enlamentedeunasesor.com
E257. enterwords.ru
E258. tme-id.com
E259. agrikoz.com
E260. serveblog.net
E261. aneria.net
E262. finformservice.com
E263. aleimportadora.net
E264. ser-ukr.net
E265. nabufixservice.name
E266. datagroup.ddns.net
E267. gov-pl.cloud
E268. gov-sk.cloud
E269. golosa-zaditinu.eu
E270. golos-ditin-ua.eu
E271. napropertyhub.eu
E272. ukr-golosovane.site
E273. krasavchikoleg.net
E274. ukr-golosovan.site
E275. pomoshnikrbx.site
E276. ukr.net.ssl2.site
E277. ukr.net.ssl1.site
E278. golosa-hudojniku-uah.eu
E279. golosa-hudojniku.eu
E280. golos-hudojniku-ua.eu
E281. golosa-hudojnikuua.eu
E282. mil.ua.aspx.io
E283. gov.mil.ua.aspx.io
E284. central-2-aws.ua-aws.army
E285. eu-central-2-aws.ua-aws.army
E286. us-west-1.ua-aws.army
E287. ua-mil.cloud
E288. s3-aws.cloud
E289. s3-army.cloud
E290. mil-pl.cloud
E291. kompartpomiar.pl
E292. plengreg.fun
E293. uq-ukr.net
E294. u1-ukr.net
E295. ukr.net
E296. uc-ukr.net
