=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 1748 canonicals"
Entities:
E1. files.catbox.moe
E2. bitbucket.org
E3. uabayrakua.com [aka ukrainebayra.com]
E4. cs1.wpc-v0cdn.org
E5. in-touc.com
E6. airmauritiusticket.com
E7. baidencult.com [aka petition-presidenty.com, petition-presidentu.com, petition-presidenta.com, petition-president.com]
E8. cdn.discordapp.com
E9. protonmail.com
E10. townoflakelure.com
E11. s3-knowbe4.cloud
E12. timeandbright.com
E13. hotmail.com
E14. deti-ball.eu
E15. benokij.com
E16. wvtmsouaa2gt6jmcuxj5hkfrqdss5lhecoqijt5dl7gfruueu3i5mkad.onion
E17. cryptsen7fo43rr6.onion
E18. 658pvbhj2k7veemmv4.web.telegram-account.host
E19. lightnogu5owjjllyo4tj2sfos6fchnmcidlgo6c7e6fz2hgryhfhoyd.onion
E20. cryptsen7fo43rr6.onion.to
E21. 212nj0b42w.web.telegram-account.host
E22. cryptsen7fo43rr6.onion.cab
E23. czyrqdnvpujmmjkfhhvsgapqr3hclnhhj.oast.fun
E24. elyslink.online
E25. cdn.live.com.getssl.click
E26. cdn.exmo.day
E27. store3.gofile.io
E28. dnspod.com
E29. cdn.certifiedauth.in
E30. store8.gofile.io
E31. e-nas.firstcloudit.com [aka ua-calendar.firstcloudit.com, nas-files.firstcloudit.com]
E32. store1.gofile.io
E33. messenger.live.com.getssl.click
E34. www.dropbox.com
E35. mygraphbook.com
E36. www.google-drive.site
E37. www.michiganmastereltiempo.com
E38. outlook.com
E39. drive.google.com
E40. www.msftncsi.com
E41. axikok.com
E42. google.drive-share.site
E43. drive.google.com.getssl.click
E44. googledrive.com.ssl2.site
E45. drive.redirecl.com
E46. drive.googles.com.personlog.in
E47. docs.googledrive.com.ssl2.site
E48. drive.googie.com.ssl2.site
E49. google.share-drive.site
E50. docs.gdrive.com.ssl2.site
E51. agreminj.com
E52. filebin.net
E53. domtern.com
E54. pas-ukr.net
E55. adobeprotectcheck.com
E56. github.com
E57. content.certifiedauth.in
E58. iloveua.ir
E59. hamnavard.sharif.ir [aka propertyiran.ir]
E60. tinyurl.com [aka shorturl.at]
E61. sm.ukrtel.net
E62. images.exmo.day
E63. azimurs.com
E64. get.god-le.com
E65. raidforums.com
E66. blogger.google2.certifiedauth.in
E67. filetransrediremin.com
E68. jslopasitmon.com
E69. blogger.certifiedauth.in
E70. netman.servehttp.com
E71. evil.server.com
E72. lingrevelat.com
E73. aten.ua
E74. derzhposluhy.com [aka uspp.derzhposluhy.com]
E75. lt-ukr.net
E76. aleimportadora.net
E77. a3-ukr.net
E78. aneria.net
E79. acc-ukr.net
E80. prostosmeritesya.ru
E81. supermarioprohozhdenie.ru
E82. abracodabugalimpopo.ru
E83. paparat.ru
E84. xcqef.ru
E85. acteran.ru
E86. zaikadoctor.ru
E87. redport80.ru
E88. againandagaingmorder.ru
E89. live.outloolc.com
E90. live.com.exmo.day
E91. live.com.getssl.click
E92. r4.res.live.com.getssl.click
E93. gdrive.com.ssl2.site
E94. kew.1qw.us
E95. nk.1qw.us
E96. ret.6bc.us
E97. balet-ua.us
E98. balet-me.us
E99. qweasdzx.site [aka telegram.qweasdzx.site]
E100. me.gov.ua
E101. mail.arlingtonhousing.us
E102. crazykids.pics
E103. baletkiev.pics
E104. kids-balerin.pics
E105. dytiachatvorchist.pics
E106. ua-konkurs.pics
E107. www.facebook.com
E108. www.dstruct.net
E109. mail-box.site
E110. catbox.moe
E111. delta-storages.com
E112. ereservices.com
E113. finformservice.com
E114. drive.google2.certifiedauth.in
E115. iqhost.ru
E116. shapurt.ru
E117. dcshost.net [aka gbshost.net, gbshost.org]
E118. sismasterhome.ru
E119. shopersport.ru
E120. reteredelete.top
E121. kew.8df.us
E122. rpc.1qw.us
E123. redirecl.com
E124. cert.gov.ua
E125. europadonnaireland.org
E126. apitelegram.org
E127. sindoproperty.org
E128. ua-cip.org
E129. protectraid.com
E130. anonvnc.com
E131. protect-password.site [aka www.protect-password.site]
E132. rivertimad.com
E133. whatsapp.protect-password.site
E134. eo9p1d2bfmioiot.m.pipedream.net
E135. eo2mxtqmeqzafqi.m.pipedream.net [aka eos93vb2cwsu3xf.m.pipedream.net, eopkne8kapj01xi.m.pipedream.net]
E136. eoy7zvsvn6xfcmy.m.pipedream.net
E137. czyrqdnvpujmmjkfhhvsvlaax17vd5r6v.oast.fun
E138. czyrqdnvpujmmjkfhhvsclx05sfi23bfr.oast.fun
E139. kids-dreams.eu
E140. m.personlog.in
E141. czyrqdnvpujmmjkfhhvs4knf1av02demj.oast.fun
E142. balletmasters.co
E143. windacarmelita.pw [aka keewoolas.pw, killredls.pw, moskhoods.pw, africathrillthes.pw, dayzilons.pw, avoufshire.icu]
E144. product-reviews.website
E145. balletmasters.eu
E146. hmgo.pw
E147. bloockflad.pw
E148. bookgames.pw
E149. anniversarygiftsforcouples.com
E150. admin.certifiedauth.in [aka certifiedauth.in, www2.certifiedauth.in]
E151. stats.certifiedauth.in
E152. infomailforyoumak.ru
E153. ipoluchayteudovolstvie.ru
E154. rms-server.tektonit.ru
E155. mediaplatformapharm.ru
E156. prostotaknet.net
E157. tvoyaradostetoya.ru
E158. yavasponimayu.ru
E159. pre-opros.top
E160. golosdruga.ru
E161. qkcew.ru
E162. milotraf.ru
E163. minef.eu
E164. rncsq.ru
E165. zbignef.com
E166. smartideabusiness.com
E167. webknives.com
E168. staystrongjewels.com
E169. qsrgh.site [aka www.qsrgh.site]
E170. eoiw8lhjwuc3sh2.m.pipedream.net
E171. ginaengg.com
E172. lauramcinerney.shop
E173. balerina.info
E174. docs.google.com.ssl2.site
E175. linedrv.com
E176. imgurl.ir
E177. docs.google.com.ssl3.site
E178. sinergil.com
E179. tio-gos.top
E180. s3-fbi.cloud
E181. s3-spacex.cloud
E182. s3-rand.cloud
E183. aws-s3.cloud
E184. s3-state.cloud
E185. s3-acronis.cloud
E186. s3-de.cloud
E187. s3-army.cloud
E188. s3-dk.cloud
E189. krasavchikoleg.net
E190. prot-ukr.net
E191. www.virustotal.com [aka virustotal.com]
E192. co-opros.top [aka co-uah.top]
E193. device.redirecl.com
E194. dhl.redirecl.com
E195. onedrive.live.com
E196. ms-webdav-miniredir.com
E197. courtbox.online
E198. moe-ditinstvo-uah.pics
E199. balet-ua.mom
E200. agrikoz.com
E201. helpzzfound.site [aka pomoshnikrbx.site]
E202. webhook.site
E203. ssl3.site
E204. www.ssl4.site
E205. com.ssl2.site
E206. documents-reader.com
E207. shared.document.drive.googie.com.ssl4.site
E208. ukr.net
E209. armpress.net
