=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 332 canonicals"
Entities:
E1. cert.gov.ua
E2. dis.gov.ua
E3. gov.ua
E4. ncscc.gov.ua
E5. bank.gov.ua
E6. me.gov.ua
E7. gov-ua.info
E8. pbank.co.ua
E9. dsszzi.gov.ua
E10. president.gov.ua.administration.vakansiyi.administration.president.gov-ua.info
E11. portal.nazk.gov.ua
E12. nais-gov.org
E13. nais-gov.com
E14. kopratiso.ru
E15. arentuk.com
E16. ua30.gov.ua
E17. co-uah.top
E18. big-uah.top
E19. gotdns.ch
E20. antination.kherson.ua
E21. military-ukraine.site
E22. melitaeas.online
E23. melitaes.online
E24. barbatus.online
E25. dipteran.online
E26. coagula.online
E27. an-ukr.top
E28. military-ukraine.online
E29. 1833.site
E30. 8003659902.site
E31. eumr.site
E32. naffalno.site
E33. portal.msrc.microsoft.com
E34. tortunas.ru
E35. mail.nais-gov.org
E36. chinagrill.co
E37. cautionphenomenon.co.kr
E38. i.ua
E39. an-gos.top
E40. admukr.top
E41. ndlestomak.top
E42. ukr.net
E43. fikasterwer.top
E44. admus.top
E45. edisk.ukr.net
E46. zp.ukrtel.net
E47. fex.net
E48. sm.ukrtel.net
E49. bounceme.net
E50. brunoboys.net
E51. sytes.net
E52. nejsemlama.cz
E53. smm2021.net
E54. agreminj.com
E55. arelyevennot.top
E56. 3utilities.com
E57. dogiraftig.com
E58. baidencult.com
E59. blopik.com
E60. onthewifi.com
E61. apeduze.com
E62. xsph.ru
E63. rmssrv2.ru
E64. acteran.ru
E65. rmssrv3.ru
E66. apoxipodes.ru
E67. serveirc.com
E68. nx0.ru
E69. bilitora.ru
E70. ansaigon.com
E71. fan-guy.com
E72. cisa.gov
E73. myftp.org
E74. zapto.org
E75. hopto.org
E76. economiquity.org
E77. gordon6.hopto.org
E78. freedynamicdns.org
E79. telsec.org
E80. karunadana.org
E81. ns.ns3-dns.com
E82. www.michiganmastereltiempo.com
E83. www.symantec.com
E84. fluoxi.com
E85. ns.ns2-dns.com
E86. www.virustotal.com [aka virustotal.com]
E87. www.dstruct.net
E88. cs1.wpc-v0cdn.org
E89. www.hybrid-analysis.com
E90. ddns.net
E91. arcor.de
E92. misp.cert.gov.ua
E93. frge.io
E94. cmtheodor.be
E95. photobucket.com
E96. central-gos.top
E97. center-gos.top
E98. alf-gos.top
E99. alfa-gos.top
E100. badge-gos.top
E101. bow-gos.top
E102. brand-gos.top
E103. iforma.es
E104. kesp.cl
E105. cve.mitre.org
E106. jokotras.ru
E107. nitikora.ru
E108. potrakit.ru
E109. tiloraso.ru
E110. rmssrv4.ru
E111. ns3-dns.com
E112. cerv-gos.top
E113. dodortar.ru
E114. cuckoo.cert.ee
E115. chubanomania.icu
E116. districoperav.icu
E117. wpc-v0cdn.org
E118. varanasiclick.ru
E119. co-opros.top
E120. coinerpay.top
E121. topadm.top
E122. mitraseo.hol.es
E123. winscp.net
E124. successilin.top
E125. motocheck.in
E126. lesrochersblancs.com
E127. nirsoft.me
E128. circulas.ru
E129. fernandoherrera.me
E130. m-vz.webhop.me
E131. myddns.me
E132. webknives.com
E133. noip.com
E134. servehttp.com
E135. email.cz
E136. servegame.com
E137. netbin.host
E138. servequake.com
E139. integramultimedia.com.mx
E140. ceronamtinclube.icu
E141. ns2-dns.com
E142. d-upl.ddns.net
E143. dyndns.com
E144. winchconstruction.com
E145. www.msftncsi.com
E146. freedynamicdns.net
E147. phymateus.online
E148. xbeta.online
E149. graphiuma.online
E150. omyce.ru
E151. ryomy.ru
E152. ipv6-wpnc.net
E153. ln-upl.ddns.net
E154. viewdns.net
E155. shikjil.com
E156. github.com
E157. ertimadifa.com
E158. microsoft.com
E159. single-office.ddns.net
E160. gobits3.com
E161. aspe.ro
E162. mulleti.ru
E163. erwini.ru
E164. 1000020.xyz
E165. telegram.org.security.ohsxy.com
E166. olei.ro
E167. enterwords.ru
E168. webhop.me
E169. e-wwg.com
E170. ticket.cyberpolice.gov.ua
E171. billyhot.ru
E172. garagemusicschool.it
E173. serveftp.com
E174. programasparapc.net
E175. milotrad.ru
E176. prefer.jokotras.ru
E177. emterox.ru
E178. rresteraftin.com
E179. panelunregistertle-348.frge.io
E180. analyze.intezer.com
E181. trueadm.top
E182. admru.top
E183. yandex.ru
E184. oceriesfornot.top
E185. a0322810.xsph.ru
E186. a0656203.xsph.ru
E187. inter-webservices.com
E188. enlamentedeunasesor.com
E189. servebeer.com
E190. akaluij.com
E191. evil.server.com
E192. servepics.com
E193. servemp3.com
E194. airmauritiusticket.com
E195. app.any.run
E196. moskeet.com
E197. admis.club
E198. posish.club
E199. rbadm.top
E200. tridiuma.ru
E201. parodadoca.ru
E202. blinkij.com
E203. dishsouq.com
E204. easternexecutiveclub.com
E205. britxec.com
