=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 408 canonicals"
Entities:
E1. next24.gg-pay.me
E2. pay.uacompensation.xyz
E3. m-vz.webhop.me [aka webhop.me]
E4. t.me
E5. accept-pay.top
E6. peer-gos.top
E7. fernandoherrera.me
E8. privat24.ua-wallet.pw
E9. myddns.me
E10. mono.gg-pay.me
E11. eoy7zvsvn6xfcmy.m.pipedream.net
E12. wasabiwallet.online
E13. ao3.hmgo.pw [aka hmgo.pw]
E14. pbank.co.ua
E15. gov.ua
E16. uacompensation.xyz
E17. mulleti.ru
E18. i.ua
E19. euro24dopomoga0.yolasite.com
E20. compensationukr.com
E21. bank.gov.ua
E22. me.gov.ua
E23. compensations-ukrain.bar
E24. cert.gov.ua
E25. dis.gov.ua
E26. compensation-ukr.com
E27. gov-ua.info
E28. president.gov.ua.administration.vakansiyi.administration.president.gov-ua.info
E29. misp.cert.gov.ua
E30. coinerpay.top
E31. center-gos.top
E32. cerv-gos.top
E33. co-uah.top
E34. brand-gos.top
E35. drive.google.com
E36. eoiw8lhjwuc3sh2.m.pipedream.net
E37. dezword.com
E38. cdn.jsdelivr.net
E39. shormanz.com
E40. app.any.run
E41. 3utilities.com
E42. eo9p1d2bfmioiot.m.pipedream.net
E43. ais-gos.top
E44. central-gos.top
E45. for-gos.top
E46. alf-gos.top
E47. ev-gos.top
E48. jar-gos.top
E49. admru.top
E50. co-opros.top
E51. admukr.top
E52. admus.top
E53. project2.top
E54. bounceme.net
E55. ukr.net
E56. project3.top
E57. brunoboys.net
E58. wm-gos.top
E59. wers-gos.top
E60. tas-gos.top
E61. eo2mxtqmeqzafqi.m.pipedream.net
E62. ws-gos.top
E63. an-gos.top
E64. gangbang6.monster
E65. reteredelete.top
E66. edisk.ukr.net
E67. dcshost.net
E68. fast-mail.site
E69. your-mail.press
E70. naffalno.site
E71. sendmail.website
E72. eumr.site
E73. 1833.site
E74. onyangdol.site
E75. agreminj.com
E76. rresteraftin.com
E77. domtern.com
E78. netbin.host
E79. fikasterwer.top
E80. ye-gos.top
E81. badge-gos.top
E82. yi-gos.top
E83. tense-gos.top
E84. jel-gos.top
E85. alfa-gos.top
E86. a0698262.xsph.ru
E87. billyhot.ru
E88. rmssrv2.ru [aka rmssrv4.ru, rmssrv3.ru]
E89. a0695487.xsph.ru
E90. docs.microsoft.com
E91. acteran.ru
E92. a0656203.xsph.ru
E93. answers.microsoft.com
E94. ew-gos.top
E95. up-lnk.myftp.org
E96. 192.198.87.130
E97. 67.199.248.10
E98. 67.199.248.11
E99. d-upl.ddns.net
E100. bow-gos.top
E101. 1000020.xyz
E102. domthr.xyz
E103. big-uah.top
E104. t.co
E105. nirsoft.me
E106. telegram.org.security.ohsxy.com
E107. redirectme.net
E108. www.facebook.com
E109. foundpomoshi.com
E110. 8003659902.site [aka 8003659902.space]
E111. mail-box.site
E112. mitraseo.hol.es
E113. igshop.net
E114. up-dot.myftp.org
E115. hotmail.com
E116. gmail.com
E117. iforma.es
E118. email.cz
E119. mail.nais-gov.org [aka nais-gov.com, nais-gov.org]
E120. barbatus.online
E121. xbeta.online
E122. melitaeas.online [aka melitaes.online]
E123. oceriesfornot.top
E124. coagula.online
E125. winuvinnosluk.club
E126. sardanal.online
E127. dipteran.online
E128. zuh3vcyskd4gipkm.onion
E129. cryptsen7fo43rr6.onion [aka cryptsen7fo43rr6.onion.cab, cryptsen7fo43rr6.onion.to]
E130. single-office.ddns.net
E131. timeandbright.com
E132. portal.msrc.microsoft.com
E133. onedrive.live.com
E134. rivertimad.com
E135. myelectrive.com
E136. servegame.com
E137. tio-gos.top
E138. ao-opros.top
E139. jo-opros.top
E140. top-opros.top
E141. kopratiso.ru
E142. amo-opros.top
E143. aff-opros.top
E144. apps-opros.top
E145. helpzzfound.site
E146. an-ukr.top
E147. chinagrill.co
E148. topadm.top
E149. product-reviews.website
E150. afi-opros.top
E151. wi-opros.top
E152. cels-opros.top
E153. awa-opros.top
E154. meteolink.host
E155. syncapp.host
E156. programasparapc.net
E157. stormpredictor.host
E158. servehttp.com
E159. successilin.top
E160. product2020.mrbasic.com
E161. portal.nazk.gov.ua [aka portal.nazk.org.ua]
E162. autodoka.com.ua
