=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide one thing: which entity it is. Hierarchy between entities is decided elsewhere — never answer it here.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for. A mention may carry a `ctx:` reference naming the evidence window(s) (`S1. …`) that contain it.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference.

Output one raw JSON object per line (JSONL), no markdown fences, no commentary, no wrapping array, one line per mention, in order, keys exactly `m`, `id`, `g`:
{"m":"M1","id":"E3","g":null}
{"m":"M2","id":"NEW","g":"a 2010 release of the suite"}

--- text ---
Source: "Месенджери та сайти знайомств - нові способи проведення атак UAC-0184 (CERT-UA#9474)" — evidence: S1. "із запобігання, виявлення та реагування на кіберінциденти і кібератаки.</p><p>Відтак, протягом 2024 року фіксується підвищена активність угрупування UAC-0184, що має на меті отримання доступу до комп'ютерів представників Сил оборони України з метою викрадення документів та даних месенджерів.</p><p>Як прави" S2. "застосовують певний набір програмного забезпечення, серед якого як комерційні програми, так і утиліти з відкритим вихідним кодом, зокрема:</p><ul><li>IDAT (HijackLoader, SHADOWLADDER, GHOSTPULSE); використовується на етапі первинного ураження</li><li>REMCOSRAT</li><li>VIOTTOKEYLOGGER</li><li>XWORM</li><li>SIGTOP (https://github.com/tbvdm/sigtop)</li><li>TUSC (https://github.com/jackhftang/tusc)</li></ul><p>При цьому, SIGTOP та TUSC використовуються для викрадення та вивантаження даних з ЕОМ, зокрема, пові" S3. "73f385af2bd19f772b9d5d5ec&nbsp; &nbsp; 8dc1d26c3868ff1b7168304ff5a58d19e442073fdbd8f8e4ac276fef1c6715f3&nbsp; &nbsp; remcos.exe (RemcosRAT; idelural; the-new-age.co.ua:443) 9f0407b644889bce12bd90af95ed8774&nbsp; &nbsp; 9d8daa473314c210f8ddddc4472e54b941c99d12d37d9f00f4f82c758dd0e192&nbsp; &nbsp; honorarium.app cbc98" S4. "xe 6b4564a367d8c213110a5f18f974f1f0&nbsp; &nbsp; 4ce6691ce15946d225bacc2b2dca3fef5a16debac01b77470fbaff8ea0e388e0&nbsp; &nbsp; remcos.exe (RemcosRAT; biches-yeah.co.ua:443) da57dafe05612061ea98cf24c989ceb7&nbsp; &nbsp; 3d4c6d8af2db4ac87bf17a59d295ae2f7e311cfcd9de96e54b229151b646229e&nbsp; &nbsp; WebView2Loader.dll 5" S5. "P%\security_pic_x64.exe %TMP%\sigtop.exe %TMP%\up"
Entities:
E1. UAC-0200
E2. UAC-0180
E3. UAC-0002
E4. UAC-0198
E5. UAC-0188
E6. UAC-0006
E7. UAC-0212
E8. UAC-0102
E9. UAC-0050
E10. UAC-0001 (APT28) [aka APT28, UAC-0001]
E11. IDCLIPNET_x86.dll
E12. BIASBOAT
E13. XENORAT
E14. guid.txt
E15. DARKTRACKRAT
E16. Signal
E17. SECTOPRAT
E18. Google Drive
E19. WinRAR
E20. Dark Crystal RAT (DCRAT) [aka DARKCRYSTALRAT (DCRAT), DarkCrystal RAT]
E21. CROOKBAG
E22. PICASSOLOADER
E23. Loader.dll
E24. DarkTortilla
E25. SMOKELOADER
E26. XWORM
E27. AppLocker
E28. LOADGRIP
E29. KNUCKLETOUCH
E30. MESHAGENT
E31. SECONDBEST
E32. Fiddler
E33. LIBPROCESSHIDER
E34. EMPIREPAST
E35. DROPCLUE
E36. ACROBAIT
E37. PhantomTools
E38. GOSSIPFLOW
E39. ANONVNC
E40. GLUEEGG
E41. ATERA
E42. CHISEL
E43. AnyDesk
E44. REMCOS
E45. MEDUZASTEALER
E46. RMS
E47. Screengrabber
E48. LITEMANAGER
E49. LiteManager Pro - Server
E50. ROTTENPOTATONG
E51. DELTA
E52. Tor
E53. GRISELDA
E54. ТЕНЕТА
E55. SpecMon
E56. WMIC
E57. Usb [aka USB.dll]
E58. ROMFUSClient.exe
E59. NSSM
E60. PIVOTNACCI
E61. Nmap
E62. TALESHOT
E63. HijackLoader
E64. SHADOWLADDER
E65. GHOSTPULSE
E66. RemcosRAT
E67. ViottoKeylogger
E68. SIGTOP
E69. TUSC
E70. IDAT
E71. golos-hudojniku-ua.eu
E72. griselda.co.ua
E73. i-ua.account-guard.site
E74. hudojniku-school-ua.eu
E75. griselda-edu.com.ua
E76. hostpro.ua
E77. golos-mistechtva-uah.eu
E78. balletmasters.co
E79. golos-hudojniku-uah.eu
E80. 01mirror.com.ua
E81. newkids-ua.eu
E82. golos-mistechtva-ua.eu
E83. geroiua.com.ua
E84. captcha-challenge.com
E85. balletworld.co
E86. konkurs-deti-uah.eu
E87. geroi.kyiv.ua
E88. hudojnikua-sch.eu
E89. petition-president.kyiv.ua
E90. edisk.in.ua
E91. petition.president.gov.ua
E92. deti-bi.eu
E93. rozsenich.com
E94. qaz.im
E95. filedn.eu
E96. documentreader.net
E97. qaz.is
E98. mail-gov.net
E99. gbshost.net
E100. qaz.su
E101. god-le.net
E102. syncthing.net
E103. crash.syncthing.net
E104. the-new-age.co.ua
E105. yeah-biches.kyiv.ua
E106. biches-yeah.co.ua
E107. filebin.net
E108. i-like-hokku.co.ua
E109. Центр кібербезпеки ЗСУ (ЦКБ)
E110. в/ч A0334
E111. MIL.CERT-UA
E112. Служба безпеки України
E113. Сили оборони України
E114. Міністерство оборони Республіки Вірменія
E115. Збройні сили України
E116. Міністерство оборони Киргизької Республіки
E117. CSIRT-NBU
E118. Міністерство юстиції України
Mentions:
M1. "UAC-0184" (HackerGroup) — options: E1, E2, E3, E4 — ctx: S1
M2. "IDAT" (Software) — options: E11, E12, E13, E14 — ctx: S2
M3. "HijackLoader" (Software) — options: E21, E22, E23, E24 — ctx: S2
M4. "SHADOWLADDER" (Software) — options: E29, E25, E30, E31 — ctx: S2
M5. "GHOSTPULSE" (Software) — options: E34, E35, E36, E37 — ctx: S2
M6. "RemcosRAT" (Software) — options: E44, E20, E17, E13 — ctx: S2
M7. "ViottoKeylogger" (Software) — options: E47, E25, E26, E48 — ctx: S2
M8. "SIGTOP" (Software) — options: E17, E16, E51, E52 — ctx: S2
M9. "TUSC" (Software) — options: E56, E57, E58, E59 — ctx: S2
M10. "i-like-hokku.co.ua" (Domain) — options: E71, E72, E73, E74 — ctx: S5
M11. "the-new-age.co.ua" (Domain) — options: E81, E72, E82, E75 — ctx: S3
M12. "yeah-biches.kyiv.ua" (Domain) — options: E86, E87, E88, E89 — ctx: S5
M13. "biches-yeah.co.ua" (Domain) — options: E82, E72, E88, E75 — ctx: S4
