=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 139 canonicals"
Entities:
E1. nais-gov.org
E2. nais-gov.com
E3. email.cz
E4. portal.nazk.gov.ua
E5. gmail.com
E6. cve.mitre.org
E7. gov-ua.info
E8. ansaigon.com
E9. gordon6.hopto.org
E10. phymateus.online
E11. raidforums.com
E12. airmauritiusticket.com
E13. social.technet.microsoft.com
E14. photobucket.com
E15. portal.msrc.microsoft.com
E16. www.virustotal.com [aka virustotal.com]
E17. proxylogon.com
E18. ns2-dns.com
E19. ns.ns3-dns.com
E20. ns3-dns.com
E21. dyndns.com
E22. alt-2cdn.net
E23. single-office.ddns.net
E24. ns.ns2-dns.com
E25. winscp.net
E26. rmssrv3.ru
E27. webknives.com
E28. wpc-v0cdn.org
E29. zuh3vcyskd4gipkm.onion
E30. mail.nais-gov.org
E31. www.msftncsi.com
E32. cs1.wpc-v0cdn.org
E33. chinagrill.co
E34. fex.net
E35. ukr.net
E36. smm2021.net
E37. rmssrv2.ru
E38. toknowall.com
E39. bank.gov.ua
E40. cert.gov.ua
E41. ua30.gov.ua
E42. gov.ua
E43. dishsouq.com
E44. me.gov.ua
E45. ghaniyu.com
E46. badpdf.com
E47. evil.server.com
E48. mx-out-14.default-host.net
E49. antination.kherson.ua
E50. emterox.ru
E51. pbank.co.ua
E52. tortunas.ru
E53. i.ua
E54. ceronamtinclube.icu
E55. chubanomania.icu
E56. acteran.ru
E57. circulas.ru
E58. president.gov.ua.administration.vakansiyi.administration.president.gov-ua.info
E59. motocheck.in
E60. dsszzi.gov.ua
E61. rmssrv4.ru
E62. omyce.ru
E63. apoxipodes.ru
E64. ryomy.ru
E65. candidar.ru
E66. ipv6-wpnc.net
E67. 1833.site
E68. 8003659902.site
E69. product-reviews.website
E70. site-1.work
E71. widget.forum-pokemon.com
E72. ticket.cyberpolice.gov.ua
E73. microsoft.com
E74. www.michiganmastereltiempo.com
E75. ereservices.com
E76. myelectrive.com
E77. app.any.run
E78. scorpiones.online
E79. sm.ukrtel.net
E80. coagula.online
E81. barbatus.online
E82. melitaeas.online
E83. melitaes.online
E84. dipteran.online
E85. graphiuma.online
E86. giraffe-tour.ru
E87. enterwords.ru
E88. sardanal.online
E89. answers.microsoft.com
E90. docs.microsoft.com
E91. www.symantec.com
E92. nx0.ru
E93. biengrandir37.com
E94. arcor.de
E95. eumr.site
E96. mulleti.ru
E97. districoperav.icu
E98. varanasiclick.ru
E99. www.hybrid-analysis.com
E100. www.dstruct.net
E101. cryptsen7fo43rr6.onion
E102. cryptsen7fo43rr6.onion.cab
E103. cryptsen7fo43rr6.onion.to
E104. chernilis.win
E105. cautionphenomenon.co.kr
E106. erwini.ru
E107. fernandoherrera.me
E108. cuckoo.cert.ee
E109. cdn.discordapp.com
E110. zp.ukrtel.net
E111. edisk.ukr.net
E112. vuonorganic.com
E113. pastebin.com
E114. nowpropitup.com
E115. 1000020.xyz
E116. 185.193.38.78
E117. aviatorssm.bit
E118. ftp.thefoodplace.net
E119. optica-rd.myftp.biz
E120. parodadoca.ru
E121. thaibbqculver.com
E122. analyze.intezer.com
E123. tridiuma.ru
E124. s8.h.mchost.ru
E125. integramultimedia.com.mx
Mentions:
M1. "mail.nais-gov.org" (Domain) — options: E1, E2, E3, E4
M2. "widget.forum-pokemon.com" (Domain) — options: E10, E11, E12, E13
M3. "ns.ns2-dns.com" (Domain) — options: E18, E19, E20, E21
M4. "ns.ns3-dns.com" (Domain) — options: E20, E24, E18, E21
M5. "ns3-dns.com" (Domain) — options: E19, E18, E24, E21
M6. "ns2-dns.com" (Domain) — options: E24, E20, E19, E21
M7. "cs1.wpc-v0cdn.org" (Domain) — options: E28, E15, E6, E1
M8. "wpc-v0cdn.org" (Domain) — options: E32, E29, E22, E1
M9. "ipv6-wpnc.net" (Domain) — options: E25, E34, E35, E6
M10. "alt-2cdn.net" (Domain) — options: E37, E36, E35, E34
M11. "nais-gov.org" (Domain) — options: E2, E30, E7, E39
M12. "nais-gov.com" (Domain) — options: E1, E30, E8, E7
M13. "gmail.com" (Domain) — options: E3, E12, E33, E45
M14. "email.cz" (Domain) — options: E48, E5, E21, E33
M15. "portal.nazk.org.ua" (Domain) — options: E4, E40, E51, E15
M16. "districoperav.icu" (Domain) — options: E15, E54, E55, E29
M17. "gov-ua.info" (Domain) — options: E40, E42, E58, E39
M18. "gov.ua" (Domain) — options: E40, E7, E39, E44
M19. "nx0.ru" (Domain) — options: E52, E61, E56, E62
M20. "single-office.ddns.net" (Domain) — options: E21, E22, E24, E34
