=== REQUEST (gemini gemini-3.7-flash) ===
--- sampling ---
{"temperature":0}
--- instructions ---
You are an entity-resolution judge for an incremental entity registry. For every mention you decide two things: which entity it is, and how it relates to the registry's broader or narrower entities.

The source lists its known entities once, as `E1…En`. Every mention names the subset of those entities that plausibly match it. Use the numbers; never write a name where a number is asked for.

## 1. `id` — identity (exact match)

Answer `"NEW"` when the mention refers to an entity that is none of its listed options; otherwise the option's `E` number. Only choose an existing entity when the supplied names and aliases support identity. Category, role, behavior, relationships, co-occurrence, and thematic similarity are NOT identity evidence. The order of options is retrieval score, which is not evidence.

Same entity — the names differ only in written form:

- a vendor, publisher, or organization prefix present in one ("Acme Foo" / "Foo");
- spacing, punctuation, hyphenation, case ("FooBar" / "Foo Bar");
- a parenthetical or bracketed descriptor ("foo (the loader used here)" / "foo");
- a file extension, platform, or implementation suffix ("foo.bin" / "foo", "Foo .NET" / "Foo");
- a generic type word stating only what kind of thing it is ("Foo tool" / "Foo");
- an acronym beside its own expansion;
- a transliteration or translation of the same proper name.

Different entities, however related — version, edition, year or identifier differs; one is a part, component or member of the other; one is a file or artifact and the other the program that made it; the base names differ. When names are alike except for an identifier or a number, match those characters exactly and never choose an option whose identifier differs. When a name pairs a structured identifier with a descriptive label — in either order, one of them usually bracketed ("K-12 (Foo)", "Foo (K-12)") — the identifier is what the name identifies. Choose the option carrying that identifier, and treat the bare label on its own as a different, broader entity.

If in doubt, answer `"NEW"`: a duplicate is repairable, a wrong merge is not.

## 2. `g` — gloss

For every mention you did NOT link, one short factual description — at most twelve words, grounded in the source, **not restating the name**. It is used to retrieve this entity later, never as identity evidence. Use `null` when the source says nothing descriptive.

## 3. `p` and `r` — the hierarchy relation

Only for mentions you answered `"NEW"`. Unlike identity, this question is answered from what the entities ARE — your general knowledge of them — not from the source text. The source does not need to state, or even hint at, the relation.

Set `p` to the `E` number of the listed entity the mention stands in a genuine narrower/broader relation to. Scan the WHOLE `E1…En` list for it: the right entity may be any listed entity, including one that another mention of this document put on the list. A mention's options row is identity retrieval only — the genuinely broader entity is usually NOT in it, because a component and the system it belongs to rarely resemble each other by name. When the mention is the narrower side, prefer the **narrowest** listed entity that is genuinely broader than it. Set `r` to one of four:

- `"v"` — the listed entity is the mention **with a qualifier removed**: a version, edition, year, release, platform, or packaging variant. `Foo 2010` under `Foo`, `Foo 7` under `Foo`, `Foo (64-bit)` under `Foo`. Both name the same thing at different precision, and that qualifier is the only difference.
- `"n"` — the mention is narrower for any other reason: a named instance under its type, a model under its product line, a derivative built on the listed base.
- `"p"` — the mention is a distinct component, member, or subdivision of the listed entity.
- `"b"` — the reverse direction: the mention is genuinely **broader** than the listed entity — the listed entity is a version, instance, or component of the mention. `Foo` mentioned when `Foo 2010` is already listed.

An identifier that names a vulnerability, advisory, exploit, or ticket (`CVE-…`, `MS…-…`, a bulletin or issue number) is NOT narrower than the product it affects: a flaw lives IN a product without being a kind, version, or part of it. For such mentions answer `null` unless the listed entity is another naming of the same flaw.

Ask it of every new entity, not only the obvious ones. You have just written each mention's gloss — use it: when a gloss names the base product, engine, family, or host system the mention is built on, and that entity appears anywhere in `E1…En`, that entity is the `p`. A gloss that says "X-based" or "component of X" while `p` is `null` is a contradiction. In particular, when several mentions of this document are versions, derivatives, components, or members of one base product that appears anywhere in `E1…En`, each of them gets that `p` — a run of siblings is the commonest case, not an exception. Set both to `null` when nothing listed is narrower or broader, when the link is merely topical, or when you cannot say what the relation is — a missing edge is recoverable, a wrong one distorts every later rollup. Never point `p` at the mention itself, and never set it on a mention you linked.

## Output

Source context bears on identity only, and only where it explicitly establishes an alias, identifier, transliteration, abbreviation, or unambiguous co-reference. The hierarchy question never depends on the source.

Output one raw JSON object, no markdown fences, no commentary, one entry per mention, in order, keys exactly in the order `m`, `id`, `g`, `p`, `r` — the gloss is written before the hierarchy answer on purpose:
{"v":[{"m":"M1","id":"E3","g":null,"p":null,"r":null},{"m":"M2","id":"NEW","g":"a 2010 release of the suite","p":"E1","r":"v"}]}

--- text ---
Source: "registry review at 1309 canonicals"
Entities:
E1. r4.res.live.com.getssl.click
E2. res.live.com.getssl.click
E3. portal.msrc.microsoft.com
E4. account.live.com.getssl.click
E5. www.catalog.update.microsoft.com
E6. login.live.com.getssl.click
E7. dishsouq.com
E8. cdnauthsoft.com
E9. adobeprotectcheck.com
E10. microsoft.com
E11. azwus1-client-s.gateway.messenger.live.com.getssl.click
E12. e-nas.firstcloudit.com [aka ua-calendar.firstcloudit.com]
E13. portal.nazk.gov.ua
E14. portal.nazk.org.ua
E15. outlook.live.com.getssl.click
E16. outlook.live.com.exmo.day
E17. outlook.outlook.live.com.exmo.day
E18. outlook-1.cdn.live.com.getssl.click
E19. outlook.certifiedauth.in
E20. outlook.exmo.day
E21. outlook-1.cdn.exmo.day
E22. softloadup.com
E23. account.outlook.live.com.exmo.day
E24. drive.google.com
E25. live.com.exmo.day
E26. live.com.getssl.click
E27. googledrive.com.ssl2.site
E28. cdn.live.com.getssl.click
E29. docs.googledrive.com.ssl2.site
E30. account.live.com.exmo.day
E31. content.certifiedauth.in
E32. www2.google2.certifiedauth.in
E33. www.dropbox.com
E34. fudupdate.com
E35. www3.google2.certifiedauth.in
E36. www.michiganmastereltiempo.com
E37. cloudflare-dns.com
E38. www.ssl2.in
E39. www.authssl.in
E40. ipv6-wpnc.net
E41. www.symantec.com
E42. www.ssl4.site
E43. www.connectssl.in
E44. www.msftncsi.com
E45. www.ssl2.link
E46. cdn.certifiedauth.in
E47. logincdn.certifiedauth.in
E48. nirsoft.me
E49. agreminj.com
E50. unetset.com
E51. protectraid.com
E52. protectconnections.com
E53. ssl.google.com.getssl.click
E54. agrikoz.com
E55. authcheck.in
E56. airmauritiusticket.com
E57. prostotaknet.net
E58. ansaigon.com
E59. pastebin.com
E60. drive.google.com.getssl.click
E61. drive.googie.com.ssl2.site
E62. drive.googles.com.personlog.in
E63. drive.gdocs.com.authssl.site
E64. docs.gdrive.com.ssl2.site
E65. google.com.getssl.click
E66. drive.gdocs.com.personlog.in
E67. apitelegram.org
E68. afi-ukraine.org
E69. cvi-ukr.net
E70. authssl.org
E71. gov.ua
E72. bitbucket.org
E73. ns2.authssl.org
E74. ukrsets.com
E75. myaccount.certifiedauth.in
E76. data.certifiedauth.in
E77. documents-reader.com
E78. t.certifiedauth.in
E79. teiergam.com
E80. login.certifiedauth.in
E81. mail.nais-gov.org
E82. ertel-audit.com
E83. files-ukr.net
E84. filetransrediremin.com
E85. baidencult.com
E86. smartcloudflare.com
E87. files.catbox.moe
E88. shared.drive.googie.com.ssl4.site
E89. drive.google2.certifiedauth.in
E90. filebin.net
E91. file.io
E92. store3.gofile.io
E93. delta-storages.com
E94. ereservices.com
E95. backstagemerch.shop
E96. servicedesk.atera.com
E97. cdn.discordapp.com
E98. content.exmo.day
E99. store8.gofile.io
E100. content.google.com.getssl.click
E101. www2.certifiedauth.in
E102. outlook.com
E103. nowpropitup.com
E104. certifiedauth.in
E105. net.ssl2.site
E106. net.ssl1.site
E107. ukr.net.ssl3.site
E108. ssl3.site
E109. net.ssl4.site
E110. com.ssl3.site
E111. edisk.ukr.net.ssl3.site
E112. net.ssl3.online
E113. google.com.ssl3.site
E114. sync.smartcloudflare.com
E115. smart-vnc.com
E116. smartideabusiness.com
E117. smart-kids-ua.eu
E118. advanced-ip-scanner.site
E119. advanced-ip-scanner.click
E120. advanced-ip-scaner.com.vuxuancuong.com
E121. product-reviews.website
E122. yotsubasociety.website
E123. chares-ukraine.life
E124. content.google2.certifiedauth.in
E125. military-ukraine.site
E126. a0695487.xsph.ru [aka a0698262.xsph.ru, a0698649.xsph.ru]
E127. rmssrv2.ru
E128. abracodabugalimpopo.ru
E129. ukr-net-downloadfile.su
E130. rmssrv3.ru
E131. acteran.ru
E132. duhodown.fun
E133. rmssrv4.ru
E134. againandagaingmorder.ru
E135. aleimportadora.net
E136. shared.document.drive.googie.com.ssl4.site
E137. as49447.net
E138. ukr.net
E139. dcshost.net
E140. docs.googie.com.ssl3.online
E141. client-ukr.net
E142. cs1.wpc-v0cdn.org
E143. alt-2cdn.net
E144. mockbin.org
E145. advanced-ip-scanner.website
E146. eumr.site
E147. ip-api.com
